seed,seed_dir,command,status,return_code,started_at,completed_at,duration_seconds,was_complete_before_run,required_files_present,error_message
77,artifacts\quant_core_repeated_seed_1000_smoke\seed_000077,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 77 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000077 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T10:17:08.396410+00:00,2026-04-30T10:17:18.967886+00:00,10.571477300021797,False,True,
78,artifacts\quant_core_repeated_seed_1000_smoke\seed_000078,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 78 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000078 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T10:17:18.968107+00:00,2026-04-30T10:17:29.364725+00:00,10.396619100007229,False,True,
79,artifacts\quant_core_repeated_seed_1000_smoke\seed_000079,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 79 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000079 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T10:17:29.364926+00:00,2026-04-30T10:17:39.656178+00:00,10.29125350000686,False,True,
80,artifacts\quant_core_repeated_seed_1000_smoke\seed_000080,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 80 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000080 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T10:17:39.656374+00:00,2026-04-30T10:17:49.855048+00:00,10.198674699990079,False,True,
81,artifacts\quant_core_repeated_seed_1000_smoke\seed_000081,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 81 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000081 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T10:17:49.855250+00:00,2026-04-30T10:18:00.338036+00:00,10.482787600019947,False,True,
82,artifacts\quant_core_repeated_seed_1000_smoke\seed_000082,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 82 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000082 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T10:18:00.338233+00:00,2026-04-30T10:18:11.774529+00:00,11.436298499989789,False,True,
83,artifacts\quant_core_repeated_seed_1000_smoke\seed_000083,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 83 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000083 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T10:18:11.774720+00:00,2026-04-30T10:18:22.336960+00:00,10.562241699983133,False,True,
84,artifacts\quant_core_repeated_seed_1000_smoke\seed_000084,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 84 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000084 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T10:18:22.337149+00:00,2026-04-30T10:18:32.836092+00:00,10.49894449999556,False,True,
85,artifacts\quant_core_repeated_seed_1000_smoke\seed_000085,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 85 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000085 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T10:18:32.886487+00:00,2026-04-30T10:18:43.413515+00:00,10.52702790001058,False,True,
86,artifacts\quant_core_repeated_seed_1000_smoke\seed_000086,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 86 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000086 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T10:18:43.413715+00:00,2026-04-30T10:18:53.830328+00:00,10.41661459999159,False,True,
87,artifacts\quant_core_repeated_seed_1000_smoke\seed_000087,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 87 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000087 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T10:18:53.830544+00:00,2026-04-30T10:19:04.202473+00:00,10.371929999993881,False,True,
88,artifacts\quant_core_repeated_seed_1000_smoke\seed_000088,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 88 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000088 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T10:19:04.212225+00:00,2026-04-30T10:19:14.597259+00:00,10.38503549998859,False,True,
89,artifacts\quant_core_repeated_seed_1000_smoke\seed_000089,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 89 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000089 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T10:19:14.597460+00:00,2026-04-30T10:19:25.089455+00:00,10.491996899974765,False,True,
90,artifacts\quant_core_repeated_seed_1000_smoke\seed_000090,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 90 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000090 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T10:19:25.089648+00:00,2026-04-30T10:19:35.443632+00:00,10.353986400004942,False,True,
91,artifacts\quant_core_repeated_seed_1000_smoke\seed_000091,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 91 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000091 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T10:19:35.443821+00:00,2026-04-30T10:19:45.691082+00:00,10.247261400014395,False,True,
92,artifacts\quant_core_repeated_seed_1000_smoke\seed_000092,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 92 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000092 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T10:19:45.691275+00:00,2026-04-30T10:19:57.372111+00:00,11.680837200023234,False,True,
93,artifacts\quant_core_repeated_seed_1000_smoke\seed_000093,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 93 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000093 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T10:19:57.372305+00:00,2026-04-30T10:20:07.651354+00:00,10.279050900018774,False,True,
94,artifacts\quant_core_repeated_seed_1000_smoke\seed_000094,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 94 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000094 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T10:20:07.651547+00:00,2026-04-30T10:20:18.015496+00:00,10.36395149998134,False,True,
95,artifacts\quant_core_repeated_seed_1000_smoke\seed_000095,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 95 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000095 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T10:20:18.053666+00:00,2026-04-30T10:20:28.392811+00:00,10.339144500001566,False,True,
96,artifacts\quant_core_repeated_seed_1000_smoke\seed_000096,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 96 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000096 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T10:20:28.393000+00:00,2026-04-30T10:20:38.717396+00:00,10.324397899996256,False,True,
97,artifacts\quant_core_repeated_seed_1000_smoke\seed_000097,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 97 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000097 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T10:20:38.717583+00:00,2026-04-30T10:20:50.071391+00:00,11.353810300002806,False,True,
98,artifacts\quant_core_repeated_seed_1000_smoke\seed_000098,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 98 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000098 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T10:20:50.071661+00:00,2026-04-30T10:21:00.348630+00:00,10.276970600010827,False,True,
99,artifacts\quant_core_repeated_seed_1000_smoke\seed_000099,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 99 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000099 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T10:21:00.348841+00:00,2026-04-30T10:21:10.789510+00:00,10.440671000018483,False,True,
100,artifacts\quant_core_repeated_seed_1000_smoke\seed_000100,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 100 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000100 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T10:21:10.789724+00:00,2026-04-30T10:21:21.122197+00:00,10.332474299997557,False,True,
101,artifacts\quant_core_repeated_seed_1000_smoke\seed_000101,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 101 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000101 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T10:21:21.122386+00:00,2026-04-30T10:21:31.501369+00:00,10.378985799994553,False,True,
102,artifacts\quant_core_repeated_seed_1000_smoke\seed_000102,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 102 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000102 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T10:21:31.501614+00:00,2026-04-30T10:21:41.819941+00:00,10.318328800000018,False,True,
103,artifacts\quant_core_repeated_seed_1000_smoke\seed_000103,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 103 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000103 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T10:21:41.820149+00:00,2026-04-30T10:21:52.156156+00:00,10.336008899990702,False,True,
104,artifacts\quant_core_repeated_seed_1000_smoke\seed_000104,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 104 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000104 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T10:21:52.156345+00:00,2026-04-30T10:22:02.428793+00:00,10.272449500014773,False,True,
105,artifacts\quant_core_repeated_seed_1000_smoke\seed_000105,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 105 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000105 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T10:22:02.428983+00:00,2026-04-30T10:22:12.668421+00:00,10.23943909999798,False,True,
106,artifacts\quant_core_repeated_seed_1000_smoke\seed_000106,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 106 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000106 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T10:22:12.668619+00:00,2026-04-30T10:22:22.974193+00:00,10.30557610001415,False,True,
107,artifacts\quant_core_repeated_seed_1000_smoke\seed_000107,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 107 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000107 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T10:22:22.974398+00:00,2026-04-30T10:22:33.186217+00:00,10.211821500008227,False,True,
108,artifacts\quant_core_repeated_seed_1000_smoke\seed_000108,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 108 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000108 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T10:22:33.186423+00:00,2026-04-30T10:22:43.361807+00:00,10.17538530001184,False,True,
109,artifacts\quant_core_repeated_seed_1000_smoke\seed_000109,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 109 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000109 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T10:22:43.362005+00:00,2026-04-30T10:22:53.779341+00:00,10.417338500003098,False,True,
110,artifacts\quant_core_repeated_seed_1000_smoke\seed_000110,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 110 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000110 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T10:22:53.779537+00:00,2026-04-30T10:23:03.996513+00:00,10.216978600015864,False,True,
111,artifacts\quant_core_repeated_seed_1000_smoke\seed_000111,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 111 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000111 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T10:23:03.996710+00:00,2026-04-30T10:23:14.333010+00:00,10.33630070000072,False,True,
112,artifacts\quant_core_repeated_seed_1000_smoke\seed_000112,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 112 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000112 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T10:23:14.333204+00:00,2026-04-30T10:23:24.841611+00:00,10.508409400004894,False,True,
113,artifacts\quant_core_repeated_seed_1000_smoke\seed_000113,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 113 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000113 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T10:23:24.841820+00:00,2026-04-30T10:23:35.264376+00:00,10.422557299985783,False,True,
114,artifacts\quant_core_repeated_seed_1000_smoke\seed_000114,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 114 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000114 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T10:23:35.264579+00:00,2026-04-30T10:23:45.761125+00:00,10.496547999995528,False,True,
115,artifacts\quant_core_repeated_seed_1000_smoke\seed_000115,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 115 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000115 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T10:23:45.761324+00:00,2026-04-30T10:23:56.056919+00:00,10.295597100019222,False,True,
116,artifacts\quant_core_repeated_seed_1000_smoke\seed_000116,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 116 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000116 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T10:23:56.057127+00:00,2026-04-30T10:24:06.625675+00:00,10.568549399991753,False,True,
117,artifacts\quant_core_repeated_seed_1000_smoke\seed_000117,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 117 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000117 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T10:24:06.625927+00:00,2026-04-30T10:24:17.054611+00:00,10.428685499995481,False,True,
118,artifacts\quant_core_repeated_seed_1000_smoke\seed_000118,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 118 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000118 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T10:24:17.054808+00:00,2026-04-30T10:24:27.432191+00:00,10.37738530000206,False,True,
119,artifacts\quant_core_repeated_seed_1000_smoke\seed_000119,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 119 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000119 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T10:24:27.432380+00:00,2026-04-30T10:24:37.967267+00:00,10.534888900001533,False,True,
120,artifacts\quant_core_repeated_seed_1000_smoke\seed_000120,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 120 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000120 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T10:24:37.967454+00:00,2026-04-30T10:24:48.424404+00:00,10.456951600004686,False,True,
121,artifacts\quant_core_repeated_seed_1000_smoke\seed_000121,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 121 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000121 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T10:24:48.424604+00:00,2026-04-30T10:24:59.068938+00:00,10.644336199999088,False,True,
122,artifacts\quant_core_repeated_seed_1000_smoke\seed_000122,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 122 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000122 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T10:24:59.069133+00:00,2026-04-30T10:25:09.452601+00:00,10.383469699998386,False,True,
123,artifacts\quant_core_repeated_seed_1000_smoke\seed_000123,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 123 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000123 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T10:25:09.452790+00:00,2026-04-30T10:25:19.745262+00:00,10.292473999987124,False,True,
