Meta_CP,Meta_Năm,Meta_Kỳ,Chỉ tiêu cơ cấu nguồn vốn_(Vay NH+DH)/VCSH,Chỉ tiêu cơ cấu nguồn vốn_Nợ/VCSH,Chỉ tiêu cơ cấu nguồn vốn_TSCĐ / Vốn CSH,Chỉ tiêu cơ cấu nguồn vốn_Vốn CSH/Vốn điều lệ,Chỉ tiêu hiệu quả hoạt động_Vòng quay tài sản,Chỉ tiêu hiệu quả hoạt động_Vòng quay TSCĐ,Chỉ tiêu hiệu quả hoạt động_Số ngày thu tiền bình quân,Chỉ tiêu hiệu quả hoạt động_Số ngày tồn kho bình quân,Chỉ tiêu hiệu quả hoạt động_Số ngày thanh toán bình quân,Chỉ tiêu hiệu quả hoạt động_Chu kỳ tiền,Chỉ tiêu hiệu quả hoạt động_Vòng quay hàng tồn kho,Chỉ tiêu khả năng sinh lợi_Biên EBIT (%),Chỉ tiêu khả năng sinh lợi_Biên lợi nhuận gộp (%),Chỉ tiêu khả năng sinh lợi_Biên lợi nhuận ròng (%),Chỉ tiêu khả năng sinh lợi_ROE (%),Chỉ tiêu khả năng sinh lợi_ROIC (%),Chỉ tiêu khả năng sinh lợi_ROA (%),Chỉ tiêu khả năng sinh lợi_EBITDA (Tỷ đồng),Chỉ tiêu khả năng sinh lợi_EBIT (Tỷ đồng),Chỉ tiêu khả năng sinh lợi_Tỷ suất cổ tức (%),Chỉ tiêu thanh khoản_Chỉ số thanh toán hiện thời,Chỉ tiêu thanh khoản_Chỉ số thanh toán tiền mặt,Chỉ tiêu thanh khoản_Chỉ số thanh toán nhanh,Chỉ tiêu thanh khoản_Khả năng chi trả lãi vay,Chỉ tiêu thanh khoản_Đòn bẩy tài chính,Chỉ tiêu định giá_Vốn hóa (Tỷ đồng),Chỉ tiêu định giá_Số CP lưu hành (Triệu CP),Chỉ tiêu định giá_P/E,Chỉ tiêu định giá_P/B,Chỉ tiêu định giá_P/S,Chỉ tiêu định giá_P/Cash Flow,Chỉ tiêu định giá_EPS (VND),Chỉ tiêu định giá_BVPS (VND),Chỉ tiêu định giá_EV/EBITDA,ticker_
DXG,2013,2,0.0006528081,0.7662647641,0.020010804517164537,0.051554054007754514,0.4987119006,36.1268579382,96.55622716278404,339.6994956848,41.9336708033,478.189393650884,1.0744790752,0.21038031358385392,0.5299488143389117,0.1443667095057418,0.1343351207,6.86395853,0.0767922755,99554075463.0,29254464663.0,,1.5578230241,0.2753620447,0.8975970289,-530.21077116567,1.8084464001228044,480477097100.0,52799681.0,6.1309838959,0.8317613066,1.0406066187,4.514852541,380.20937067782666,10940.6387716337,3.6224574516,DXG
DXG,2013,1,0.0024503471,0.7704373444,0.02265741720574459,0.049752208325106635,0.4719979149,30.8750759009,98.64991274596436,350.1519322706,45.3650675651,494.16691258166435,1.0424046431,-0.0017930107593946757,0.5985235948120008,0.028801977245846978,0.1163445653,7.1249567071,0.0641052666,85401617290.0,-87450641.0,,1.8194773373,0.2616162026,1.044871928,1.92101783719536,1.8108978534746296,498746969500.0,52499681.0,7.5940868499,0.7198201701,1.1944590278,-15.4666111409,26.7575126789818,13197.740761,4.5585455642,DXG
PVD,2013,4,0.9550923165,1.1815654305,1.2640596855156165,1.775110533779385,0.7327827931,1.1524527455,84.82192632435714,29.0145943319,69.153972293,182.99049294925715,12.5798760384,0.11470288187628667,0.19815336098205183,0.10831309541491523,0.223809326,0.0,0.0928332043,3417360345735.0,508002429500.0,,1.1777597317,0.3869426051,1.023476066,-10.725190232380521,2.1762727537314763,22708794487500.0,275258115.0,11.0798384007,2.3082167291,1.52749605,7.5932169338,1742.7387814379242,35741.8776829159,7.5274842307,PVD
PVD,2013,3,0.9335295888999999,1.1261223218,1.3069006673539143,1.7477822782563712,0.7091984637,1.070545917,79.0920231083977,28.9962985613,62.239879326,170.3282009956977,12.5878135524,0.1832071146263009,0.237940321546301,0.13451901478782272,0.2015179248,13.8641035863,0.081790238,3392441920106.0,708255208100.0,,1.263137015,0.4379215524,1.0869476069,-12.813949390513434,2.129208179604759,18855180877500.0,275258115.0,10.3743872308,1.9352853025,1.3535127998,32.2499296939,1889.2567747475855,35395.2980006275,6.4176660471,PVD
PVD,2013,2,1.2994729071,1.5372146744,1.6561891275899119,1.404600918411771,0.6886939257,1.0136916637,82.15615060868194,29.4041906418,65.8728346895,177.43317593998194,12.4131966237,0.18464308610175958,0.24408745099632606,0.13475201183076793,0.2145403469,12.1342811599,0.0811512376,3339368279562.0,618650804416.0,,1.1545015614,0.432358228,0.9898295311,-10.32909389822618,2.5407798867666447,16502622377500.0,248159735.0,9.2269412377,1.7915618424,1.2321200999,14.2733518688,1819.3509121614754,37118.4507424758,6.0334020543,PVD
PVD,2013,1,1.4904890806,1.576707306,1.7753038082363723,1.3245117051341908,0.6579124694,0.9437762426,85.46322149160147,31.1883283745,68.3941381156,185.04568798170146,11.7030959664,0.18792983171194103,0.24763829204895532,0.13246192529986706,0.1986279108,7.803725454,0.0732426904,3107297703096.0,597414814312.0,,0.9360452311,0.2050567014,0.7957042865,-9.622756915739641,2.580222226859332,10613066617500.0,210159735.0,7.5403703737,1.4427752521,0.8371323345,28.470838417,2003.6497837418763,35001.986571707,5.1476745329,PVD
HSG,2013,4,2.3361022587,2.3457518487,1.3189291370276572,0.3721740740147237,1.8928503974,4.4120177848,16.25909582994469,73.8485248427,15.8446824808,105.95230315344469,4.9425496416,0.05445243203071016,0.12250132881490579,0.031131178060664465,0.2565924115,8.587917905,0.0854506866,1151916484075.0,179608527785.0,0.0186915887,0.9887762303,0.0185932552,0.3017931533,-3.8142728423501397,3.3457518487461573,5152750743000.0,96313098.0,9.2719398132,2.2295324115,0.4167752742,-7.2085376985,1066.1538373524234,23996.0629063764,8.3805074593,HSG
HSG,2013,3,1.8057356091,2.1533559922,1.2620495785252028,0.35595793351401256,1.8582732231,4.412030367,15.018928712875288,85.8842371518,24.1954516488,125.09861751347529,4.2499067594,0.030738618951065867,0.1119788706600344,0.0130870467197334,0.2654905408,10.4258928585,0.0916959237,1128355930639.0,98428208684.0,0.0230946882,0.9701268087,0.0425659029,0.2454913452,-5.2400898697954075,3.2311144253124624,4170357143400.0,96313098.0,7.2298761129,1.8871378497,0.354625264,6.366516434,435.10245157932724,22944.7997164622,6.5542130791,HSG
HSG,2013,2,1.9360697708,1.9811085269,1.1773914853822627,0.3610093564021322,1.832291478,4.1469803491,16.78537287352448,79.6097073463,19.9873812622,116.38246148202448,4.5848680037,0.08435849896631195,0.15406670762715832,0.05683776617949956,0.2892161862,9.5109184275,0.104497308,1221471355245.0,275139306760.0,0.0,1.0402342739,0.0306037382,0.3148815052,-5.967354067381912,2.9811085269805107,3804367371000.0,96313098.0,6.1592565692,1.775907164,0.3509025137,-8.3704971922,1924.7549433307606,22242.1536441177,6.0236849234,HSG
HSG,2013,1,1.6446958112,1.8113819742,1.1884179202830023,0.362651397518959,1.8696833844,3.9659561556,17.763940945141353,69.2196327897,20.5792895668,107.56286330164136,5.2730704467,0.1255743970018536,0.1957564131920634,0.08771128753062389,0.2734910891,10.0566512175,0.1027119216,1169043460623.0,326654202826.0,0.0,1.0362159035,0.0477319405,0.2821699769,-6.074732385821414,2.8113819742354234,4022660487000.0,96931578.0,7.117343474,1.8573782801,0.3893554845,280.4347276063,2353.842240647315,22343.3214675071,5.8943502438,HSG
HCM,2013,2,0.1037625784,0.9744525314,0.003600440719543162,0.19617233390744265,0.1520331214,51.9734774426,0.9737541614430941,,2.3229689529,3.296723114343094,,0.0,0.7143861329760598,0.4242201743104738,0.0949554365,9.5632007274,0.0598400856,277114693386.0,0.0,0.0222222222,1.7041990587,1.0652482512,1.7041990587,,1.9744525314481036,2268936315000.0,100841614.0,10.987148741,1.0702139947,4.3329276352,3.2808637715,604.3588983115641,21023.8327196728,2.7546949504,HCM
HCM,2013,1,0.0988806456,0.5696493701,0.004173383558748293,0.20585774968838763,0.1755102456,50.078350551,0.9392296013298073,,1.6294450659,2.568674667229807,,0.0,0.7019360084166245,0.41851619806082624,0.1047183796,9.2353980814,0.0721037993,299231004128.0,0.0,0.0,2.4805047983,1.3603194565,2.4805047983,,1.5696493701517396,2191162842600.0,100512057.0,9.6367875689,0.988132399,3.955493412,-3.9219353647,625.3648551237987,22061.8208862158,3.4635024043,HCM
HCM,2012,2,0.0,0.0,0.005434166070199266,0.1971564723858171,0.0,0.0,0.0,,0.0,0.0,,0.5898316198261714,0.7350160622703753,0.4737342790150133,0.0,0.0,0.0,0.0,102611321301.0,0.0280898876,0.0,0.0,0.0,,1.423852967324389,1790364993400.0,100582303.0,5.7504981707,0.8402071487,2.9931711647,0.0,819.3707664359206,21185.2517864997,1.2009954743,HCM
HCM,2010,2,0.0,0.0,0.014956889976909974,0.1471855491327105,0.0,0.0,0.0,,0.0,0.0,,0.47926822543845,0.5724225113530358,0.374037693409696,0.0,0.0,0.0,0.0,75038491114.0,0.0555555555,0.0,0.0,0.0,,1.441806757509129,1617035886000.0,0.0,5.7713039803,1.0165068726,2.8707105526,-3.2400864299,0.0,26561.551845662,2.9154573357,HCM
PVS,2013,2,0.9400312502999999,2.1644461688,0.8115280720192621,1.3980258884078391,1.107933891,4.0169569315,56.998984993354405,11.6661106332,52.4089092418,121.07400486835441,31.2872054342,0.041436588806015535,0.07239299351312246,0.04096700167044174,0.1644500921,8.990552777,0.0491390569,3060826493222.0,283011596677.0,0.0,1.1871551207,0.5130434554,1.1373152301,-7.102497344835653,3.382833236649996,7102536693900.0,446700421.0,5.8072636202,0.9933915934,0.2871560446,12.7695535036,626.3802468992972,16005.772653035,1.5467378047,PVS
PVS,2013,1,1.042920091,1.7982138248,0.8297699702126382,1.4267538236349213,1.0901199114,3.7509648971,54.313864243892056,14.7535930918,56.2920362728,125.35949360849204,24.7397361257,0.07746236880639962,0.10902343991606243,0.054728916383119705,0.1858161205,9.1601858483,0.053293461,3050149079560.0,371396403645.0,0.0,1.3109938476,0.7088663952,1.251798534,-8.628756742356167,3.0167670728038116,7236546820200.0,446700421.0,5.1702578521,0.991755321,0.3016375135,7.6559477993,587.4182132167724,16334.6741446657,1.6340134787,PVS
PVS,2008,3,0.0,0.0,1.868546407751408,0.286774363474518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0632173776605298,0.09366586456625763,0.04393581554898732,0.0,0.0,0.0,0.0,167072892856.0,0.0,0.0,0.0,0.0,-4.717647774561649,4.702495982785176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PVS
PVS,2008,2,0.0,0.0,1.6415920255411296,0.26396848900613895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07783226833822493,0.11715393849860428,0.052153579279961115,0.0,0.0,0.0,0.0,149723586138.0,0.0,0.0,0.0,0.0,-3.4241728426897486,4.474544768068404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PVS
VND,2013,3,0.0204784399,0.4640100973,0.04404420476159814,0.08019419255229962,0.1306215437,4.5238679932,,1.7272812639,17.1560592761,,211.3147450977,0.0,0.9469119490899698,0.44572865229085556,0.1086854283,16.124087097,0.0721790005,145663710637.0,0.0,0.0,3.0369020475,2.8182434648,3.0369020475,0.0,1.464010097389993,1221399597600.0,96936476.0,9.658400595,1.0004943316,5.3384747055,10.9963288265,236.13101610997288,12593.7744987243,1.6364925406,VND
VND,2013,2,0.0,0.3996596726,0.04252779057171989,0.07869056580603827,0.1323009034,4.6075942275,,0.5355869887,7.7705767977,,681.4952709453,0.0,1.3129286088700391,0.9368396547899586,0.1000375518,11.3502216448,0.0659756409,128125089170.0,0.0,0.0,3.368350859,3.1221621309,3.368350859,0.0,1.3996596726636568,859779289600.0,99974336.0,7.5697386112,0.7179120106,3.775476184,-2.548893619,674.9791707843901,11979.183900539,-0.1382755947,VND
VND,2013,1,0.0,0.6895172245,0.04302298973915419,0.07427099045249368,0.1339476652,5.1008620474,,0.2011226246,2.927708347,,1814.8132295778,0.0,0.7194835932322917,0.43756678340152705,0.0682133931,12.0101182521,0.0421331922,85002588032.0,0.0,0.0,2.3735238423,2.2717852107,2.3734823087,0.0,1.6895172245071777,909766457600.0,99974336.0,12.0092261605,0.8048549375,3.7781050184,3.5358701081,272.8278981017688,11306.3852571426,-3.8004592446,VND
VND,2011,2,0.0,0.0,0.03980120716489948,0.07227043958745348,0.0,0.0,,0.0,0.0,,0.0,-1.1657240412785062,-0.8850621411364787,-1.3257821596011785,0.0,0.0,0.0,0.0,-87138862543.0,0.0,0.0,0.0,0.0,0.0,1.7454781981154235,1009546297900.0,99955079.0,-2.7845641963,0.9176251816,2.6645640594,-6.4858814598,-991.4788110066924,11006.672660936,-1.5054366528,VND
PDR,2013,4,3.7413512204,2.9634551152,0.13803856689633648,0.14312259326678467,0.0073061256,0.2026735781,1045.057135629994,149107.298686222,596.2058296593,150748.5616515113,0.0024479016,-0.008116505392595626,0.6007448652711523,0.11380807353124303,0.001641343,38.0798575788,0.0004318657,6648386834.0,-104441462.0,0.0,7.9307344281,0.0109924804,0.2935801408,0.0,3.956237130653815,1497300000000.0,130200000.0,639.3681137869,1.0488718424,37.7931064179,-1487.25741182,11.247757611367128,10964.1612390937,641.2771201938,PDR
PDR,2013,3,3.3363467122,2.8909127231,0.1381740604803744,0.14299792436026,0.0117970363,0.3235792656,734.842992441614,56111.8190681492,170.3836000269,57017.04566061771,0.0065048684,0.07614353800952316,0.6438940437194047,0.06126380819136099,0.0036170499,63.133698549,0.0009644806,9716504190.0,855212654.0,0.0,3.550524626,0.006405875,0.1481047801,-2.230989534113904,3.890912723147952,1705620000000.0,130200000.0,330.6023656802,1.1953771899,27.0287870825,231.7479151817,5.284867104454685,10958.8840325806,460.6317037759,PDR
PDR,2013,2,3.3718297136,2.8075541078,0.13750977180661428,0.14295842887091162,0.0164463863,0.4447057962,556.5093846883852,34130.7530127962,101.4686927616,34788.73109024618,0.0106941678,0.09198410266998835,0.8259724689861901,0.06563198323813166,0.0035550458,58.3143322475,0.0009711386,10205812294.0,797171555.0,0.0,3.6921382336,0.0024542493,0.1542069108,-2.1024304728769843,3.8075541078766295,1575420000000.0,130200000.0,310.926278138,1.1044320627,18.3598104515,-2748.0406059865,4.3686128725038404,10955.8572299923,426.3843117786,PDR
PDR,2013,1,3.2286516044,2.7265935932,0.1360370742593522,0.14292161889460453,0.0184153164,0.4934918681,530.8595022226613,30150.1461184445,56.692448482,30737.698069149163,0.0121060773,-0.2338492539874287,0.7974279854429074,0.025883475668987254,0.003442466,60.2420787681,0.0009599114,10369603271.0,-1602465619.0,0.0,3.2813952064,0.0039256719,0.1501720133,4.2732416392713555,3.7265935932923306,1627500000000.0,130200000.0,331.9630519978,1.1412360673,17.3038093202,-141.7772153726,1.3622736021505377,10953.0362361674,424.4219917872,PDR
ACB,2013,3,,11.5265655507,0.13351579673390876,0.2494029093261564,,,,,,,,,,0.3372159741011455,0.0753162715,11.0581845,0.0056231882,,,0.0,,,,,12.526565550729917,14928549075000.0,921515375.0,15.7799720057,1.1652941119,2.6563675252,7.5650786821,434.96072976536067,13902.0697294389,,ACB
ACB,2013,2,,12.5743325575,0.1296774048274276,0.24207925447889184,,,,,,,,,,0.37970330336341446,0.0029368057,10.7168825092,0.0002039866,,,0.0,,,,,13.574332557552285,14467791387500.0,921515375.0,40.7097330924,1.163493957,3.1187776895,-2.0293840721,444.6274160102863,13493.8388846741,,ACB
ACB,2013,1,,12.6113471188,0.12980496254422277,0.25159894867248844,,,,,,,,,,0.24925009031388642,0.030586347,10.8534033055,0.0019351526,,,0.0,,,,,13.611347118883385,14652094462500.0,921515375.0,36.8100559212,1.1337318698,2.7675230398,-16.5291146759,333.17946539958706,14024.4800581868,,ACB
ACB,2008,3,,0.0,0.09500447092834821,0.14301810639687654,,,,,,,,,,0.09322214173461518,0.0,0.0,0.0,,,0.0,,,,,15.064024047863775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,ACB
FRT,2018,1,2.852326765,3.7878332635,0.05354865444852437,0.5051837501779561,3.9629251327,392.7003386709,7.17522376720086,45.4303447868,23.0051958008,75.61076435480086,8.0342775674,0.022858069821121412,0.125736203373072,0.016446325562528737,0.4104293095,0.1173608226,0.0881142297,389229818973.0,88787752107.0,,1.1540934296,0.1858872087,0.5727331772,-3.974604062723292,4.787833263529608,5236000000000.0,68000000.0,17.1502426496,3.579992724,0.3813295407,-3.9722381916,939.4495792205882,21508.423602075,18.2005337582,FRT
FRT,2017,4,1.4727806551,3.8605775927,0.05817137159806152,0.46767235745415114,3.0638743968,547.4588668829,5.8997451481882015,59.8370115562,47.1393081065,112.87606481088821,6.0999035632,0.034668970428005874,0.1402036546256143,0.02903661541681015,0.4419931427,0.1837889733,0.0675577586,363049166173.0,136905087964.0,,1.1413294137,0.2075196796,0.5808076886,-11.768230399260924,4.8653761875610595,6420000000000.0,40000000.0,22.1472655681,8.0607254101,0.4883423494,35.8941466601,2866.5838203,19911.3593174,19.6873322982,FRT
FRT,2017,3,0.0,0.0,0.06679241928000879,0.4054534855715106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026661483532229087,0.1548064053431776,0.02167710068621691,0.0,0.0,0.0,0.0,76676482029.0,,0.0,0.0,0.0,-4.828836001921474,4.23405046717815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRT
FRT,2017,2,0.0,0.0,0.0021346424555990385,0.36884684606506035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028658743916422504,0.12916239877801008,0.02131683067105698,0.0,0.0,0.0,0.0,86599539326.0,,0.0,0.0,0.0,-3.8453100180906827,4.682898580609254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FRT
MBB,2012,1,,0.0,0.11315660602677668,0.17087714276652016,,,,,,,,,,0.42458260515313917,0.0,0.0,0.0,,,0.0,,,,,10.507689493050341,14000000000000.0,1000000000.0,4.4316683993,1.0680801391,2.1725645476,-2.8299937367,680.735955556,13107.630679166,,MBB
MBB,2011,4,,0.0,0.13589332006135604,0.14178217416538522,,,,,,,,,,0.47611717510961843,0.0,0.0,0.0,,,0.0974025974,,,,,12.125698543170497,15400000000000.0,1000000000.0,4.0912969869,1.2404706229,2.6540021997,0.4550815603,745.111,12414.643051767,,MBB
MBB,2011,3,,0.0,0.14363830590687526,0.13520833266569315,,,,,,,,,,0.4114948947948578,0.0,0.0,0.0,,,0.0,,,,,10.560474556231577,8614000000000.0,730000000.0,3.6528716415,0.8450259665,2.1070396538,0.5682838658,735.5743840068493,13964.0679309507,,MBB
MBB,2011,2,,0.0,0.1415588199986834,0.12823687295711428,,,,,,,,,,0.2810472089785995,0.0,0.0,0.0,,,0.0,,,,,11.15076383322297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,MBB
GVR,2019,2,0.4465470614,0.5227412148,0.5617330015746823,1.243947478889175,0.2657633585,0.7677380505,23.35546909310589,79.758097255,18.5513348992,121.66490124730588,4.5763378586,0.08172363188452482,0.18776806519671047,0.15830770031808694,0.0564780491,0.0353497167,0.0366418654,4163010881427.0,343246664683.0,0.0,2.2722580524,0.6186684379,1.8768767123,-2.154997424279233,1.522741214843531,57324000000000.0,4000000000.0,20.5147708251,1.2537492379,2.8284541413,16.2236337761,166.226674203,11430.5154222595,16.601912539,GVR
GVR,2019,1,0.0,0.0,0.5518026247195909,1.2522287462042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0788202343171534,0.1853508364586375,0.06121938774429055,0.0,0.0,0.0,0.0,269094755347.0,0.0,0.0,0.0,0.0,-2.068101524327653,1.5286030166952893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GVR
GVR,2018,4,0.4727031834,0.5596298034,0.5052878171369637,1.2521108219103,0.2549961924,0.7753412767,32.56273807305358,80.2689814679,25.8059134808,138.63763302175357,4.5472110562,0.13522465251227073,0.23025427067667323,0.18759972970329503,0.0523645871,0.0330126213,0.0335750105,3747297416918.0,1055496699826.0,0.0170846716,1.8328696258,0.5147604838,1.5058518506,-4.540482595677676,1.5513696555044294,58532000000000.0,4000000000.0,22.5502639065,1.3022958924,2.9691633487,54.7899846076,366.0776565355,11236.3097244435,19.287364933,GVR
GVR,2018,3,0.0,0.0,0.5148114855643491,1.199262256935075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1103601019912883,0.19966030267624693,0.09408527354113733,0.0,0.0,0.0,0.0,534945642137.0,0.0,0.0,0.0,0.0,-3.850193609000421,1.563513295075821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GVR
NLG,2013,4,0.7972647321999999,1.3500075085,0.041481464910433495,0.26534594889043134,0.1882378281,10.5980736601,119.09572267234334,2246.4967644628,94.9598317132,2460.5523188483435,0.162475195,0.12227123455116451,0.20843741133022445,0.13492202928453498,0.0165250157,0.0,0.0066237891,97447685017.0,49306253526.0,0.0,1.9774304578,0.1173195375,0.3487870192,0.0,2.5571200975659707,2287155584700.0,121013523.0,89.1104529568,1.3076730803,3.8008622625,-16.2902481678,449.60037757102566,14453.153684444,29.655661231,NLG
NLG,2013,3,0.852072936,1.3928611476,0.044240474646999935,0.25447931319184214,0.1548336971,8.1429697402,116.61864625364784,2987.8040587897,121.9393567661,3226.362061809448,0.1221632988,0.19628011020032174,0.3252974107548081,0.1037286252449722,0.0196944076,15.1588951117,0.0082625227,147198011354.0,48815696019.0,0.0,1.9884692484,0.1082358482,0.3359831444,-5.137877879528122,2.623858637634864,1623729891000.0,95513523.0,65.6698089164,1.3153228654,3.5164716327,-7.9820959794,270.0952524911054,12924.5833448108,15.2585433527,NLG
NLG,2013,2,0.7429864327,1.39515084,0.04663923191487847,0.2491870450801834,0.1548336971,8.1429697402,116.61864625364784,2987.8040587897,121.9393567661,3226.362061809448,0.1221632988,-0.18653226864863998,0.31804349658371206,-0.3348037692088593,0.0196944076,16.9422945366,0.0082625227,147198011354.0,-15729180879.0,0.0,1.83651763,0.0780477891,0.2838278451,1.4538191118247965,2.624898153487976,1814756937000.0,95513523.0,73.395668789,1.5012882077,3.9301741777,-8.9211660947,-295.58174505823644,12655.79780215,16.5059007676,NLG
NLG,2013,1,0.6565616176,1.2649373249,0.04580163436789391,0.2553624867679404,0.1548336971,8.1429697402,116.61864625364784,2987.8040587897,121.9393567661,3226.362061809448,0.1221632988,-1.2588595126234434,0.3410498543780375,-1.661128773599837,0.0196944076,19.617393674,0.0082625227,147198011354.0,-25568450646.0,0.0,1.9008007331,0.0671348309,0.2791055928,2.3656205808056603,2.488758539427071,2101297506000.0,95513523.0,84.9844585978,1.6962955173,4.5507279952,-10.3297712675,-353.23650812252,12969.4382697516,18.1320291562,NLG
DBC,2013,3,0.9728643738,1.168249269,0.5528401752069066,0.42345206988762163,1.161192646,4.9000905825,38.87990871328755,156.4974706158,26.8776514693,222.25503079838754,2.3323060658,0.07583634446197672,0.12520204528859194,0.047940098618962,0.0555042982,6.522998084,0.0241195238,290164435941.0,87254149632.0,0.0552995391,1.5206815348,0.260485804,0.6248898919,-5.487436258727467,2.16824926903552,1361499729100.0,62741923.0,14.6416686195,0.8354164071,0.3321379639,-1747.3773784293,879.1233138168238,25975.0704121549,8.0301695293,DBC
DBC,2013,2,0.9218216599,1.2027252395,0.5384768497825284,0.4091203825814824,1.1400038663,5.0238528729,50.56638762349745,151.5986925648,26.4783827707,228.64346295899745,2.4076724793,0.03778922313596955,0.08350764870112719,0.01834198663537212,0.0320394158,5.1101828308,0.0134631517,243905263837.0,41622871440.0,0.0,1.5035629027,0.2710835559,0.5965652201,-1.2555182663404092,2.202725239579652,1066612691000.0,62741923.0,19.1722951252,0.6774002165,0.264111496,2.734368169,321.9975898411657,25095.9470983859,7.7959007448,DBC
DBC,2013,1,1.1087481402000001,1.2938261776,0.5198219119313312,0.4041781630163882,1.0785901015,4.878269061,64.54885836459938,154.7166589476,25.2132103117,244.4787276238994,2.3591512541,0.045629490046513746,0.08713155706642736,0.020072903492493355,0.0471502584,5.6512610129,0.0192012096,308169925158.0,51956853009.0,0.0,1.4704612826,0.2571163412,0.5759521503,-1.6282986595003595,2.293826177658315,1179548152400.0,62741923.0,13.7707531819,0.7582851136,0.3066094429,-4.4817810132,364.2919666488386,24792.7852760107,7.3987856914,DBC
DBC,2009,2,0.0,0.0,1.0542300032589322,0.08889706520518183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09269871908209688,0.1266388438465877,0.07353988452310528,0.0,0.0,0.0,0.0,39008494944.0,0.0331125818,0.0,0.0,0.0,0.0,2.485937976060581,852394704896.0,0.0,10.2335252761,2.4913973808,0.4320284724,10.0763301849,0.0,18182.56640625,11.9788465499,DBC
HDG,2013,2,0.5509919204,1.8138075038,0.15201884716827962,0.17861998191224698,0.6029301736,5.4341212834,69.56949927390579,299.3591343959,63.4360644694,432.36469813920576,1.2192712967,-0.018738667649540637,0.12122026872144172,0.18835779286434778,0.1424288221,9.55964527,0.0521995597,182822912872.0,-2048048324.0,0.0,1.2965133497,0.1281304438,0.4353865522,0.2261438205934254,2.9055936557842443,573578716200.0,55687254.0,5.8835673446,0.8679696739,0.5093771032,4.4951341819,369.68283076051836,11866.7740461231,4.0594246527,HDG
