date,advancers,decliners,unchanged,net_advancers,advance_decline_ratio,market_breadth,breadth_member_count,pct_above_ma20,pct_above_ma50,new_highs_252,new_lows_252,up_volume,down_volume,advancing_share,declining_share,new_high_low_spread,up_down_volume_ratio
2016-05-19,0,0,1,0,,0.0,,,,,,,,,,,
2016-05-20,1,0,0,1,,1.0,,,,,,,,,,,
2016-05-23,0,0,1,0,,0.0,,,,,,,,,,,
2016-05-24,0,1,0,-1,0.0,-1.0,,,,,,,,,,,
2016-05-25,1,0,0,1,,1.0,,,,,,,,,,,
2016-05-26,0,1,0,-1,0.0,-1.0,,,,,,,,,,,
2016-05-27,0,0,1,0,,0.0,,,,,,,,,,,
2016-05-30,1,0,0,1,,1.0,,,,,,,,,,,
2016-05-31,0,0,1,0,,0.0,,,,,,,,,,,
2016-06-01,1,0,0,1,,1.0,,,,,,,,,,,
2016-06-02,1,0,0,1,,1.0,,,,,,,,,,,
2016-06-03,0,1,0,-1,0.0,-1.0,,,,,,,,,,,
2016-06-06,0,0,1,0,,0.0,,,,,,,,,,,
2016-06-07,0,1,0,-1,0.0,-1.0,,,,,,,,,,,
2016-06-08,1,0,0,1,,1.0,,,,,,,,,,,
2016-06-09,1,0,0,1,,1.0,,,,,,,,,,,
2016-06-10,1,0,0,1,,1.0,,,,,,,,,,,
2016-06-13,0,1,0,-1,0.0,-1.0,,,,,,,,,,,
2016-06-14,1,0,0,1,,1.0,,,,,,,,,,,
2016-06-15,0,1,0,-1,0.0,-1.0,,,,,,,,,,,
2016-06-16,0,1,0,-1,0.0,-1.0,,,,,,,,,,,
2016-06-17,1,0,0,1,,1.0,,,,,,,,,,,
2016-06-20,1,0,0,1,,1.0,,,,,,,,,,,
2016-06-21,1,0,0,1,,1.0,,,,,,,,,,,
2016-06-22,1,0,0,1,,1.0,,,,,,,,,,,
2016-06-23,1,0,0,1,,1.0,,,,,,,,,,,
2016-06-24,0,1,0,-1,0.0,-1.0,,,,,,,,,,,
2016-06-27,0,1,0,-1,0.0,-1.0,,,,,,,,,,,
2016-06-28,1,0,0,1,,1.0,,,,,,,,,,,
2016-06-29,1,0,0,1,,1.0,,,,,,,,,,,
2016-06-30,1,0,0,1,,1.0,,,,,,,,,,,
2016-07-01,0,1,0,-1,0.0,-1.0,,,,,,,,,,,
2016-07-04,1,0,0,1,,1.0,,,,,,,,,,,
2016-07-05,0,1,0,-1,0.0,-1.0,,,,,,,,,,,
2016-07-06,0,1,0,-1,0.0,-1.0,,,,,,,,,,,
2016-07-07,0,1,0,-1,0.0,-1.0,,,,,,,,,,,
2016-07-08,1,0,0,1,,1.0,,,,,,,,,,,
2016-07-11,1,0,0,1,,1.0,,,,,,,,,,,
2016-07-12,0,0,1,0,,0.0,,,,,,,,,,,
2016-07-13,1,0,0,1,,1.0,,,,,,,,,,,
2016-07-14,0,1,0,-1,0.0,-1.0,,,,,,,,,,,
2016-07-15,0,1,0,-1,0.0,-1.0,,,,,,,,,,,
2016-07-18,1,0,0,1,,1.0,,,,,,,,,,,
2016-07-19,0,1,0,-1,0.0,-1.0,,,,,,,,,,,
2016-07-20,0,1,0,-1,0.0,-1.0,,,,,,,,,,,
2016-07-21,0,1,0,-1,0.0,-1.0,,,,,,,,,,,
2016-07-22,0,1,0,-1,0.0,-1.0,,,,,,,,,,,
2016-07-25,1,0,0,1,,1.0,,,,,,,,,,,
2016-07-26,0,1,0,-1,0.0,-1.0,,,,,,,,,,,
2016-07-27,1,0,0,1,,1.0,,,,,,,,,,,
2016-07-28,1,0,0,1,,1.0,,,,,,,,,,,
2016-07-29,1,0,0,1,,1.0,,,,,,,,,,,
2016-08-01,0,0,1,0,,0.0,,,,,,,,,,,
2016-08-02,0,0,1,0,,0.0,,,,,,,,,,,
2016-08-03,0,0,1,0,,0.0,,,,,,,,,,,
2016-08-04,1,0,0,1,,1.0,,,,,,,,,,,
2016-08-05,1,0,0,1,,1.0,,,,,,,,,,,
2016-08-08,1,0,0,1,,1.0,,,,,,,,,,,
2016-08-09,1,0,0,1,,1.0,,,,,,,,,,,
2016-08-10,0,0,1,0,,0.0,,,,,,,,,,,
2016-08-11,1,0,0,1,,1.0,,,,,,,,,,,
2016-08-12,0,1,0,-1,0.0,-1.0,,,,,,,,,,,
2016-08-15,1,0,0,1,,1.0,,,,,,,,,,,
2016-08-16,0,0,1,0,,0.0,,,,,,,,,,,
2016-08-17,1,0,0,1,,1.0,,,,,,,,,,,
2016-08-18,1,0,0,1,,1.0,,,,,,,,,,,
2016-08-19,0,0,1,0,,0.0,,,,,,,,,,,
2016-08-22,0,1,0,-1,0.0,-1.0,,,,,,,,,,,
2016-08-23,1,0,0,1,,1.0,,,,,,,,,,,
2016-08-24,0,0,1,0,,0.0,,,,,,,,,,,
2016-08-25,1,0,0,1,,1.0,,,,,,,,,,,
2016-08-26,0,1,0,-1,0.0,-1.0,,,,,,,,,,,
2016-08-29,0,1,0,-1,0.0,-1.0,,,,,,,,,,,
2016-08-30,0,0,1,0,,0.0,,,,,,,,,,,
2016-08-31,1,0,0,1,,1.0,,,,,,,,,,,
2016-09-01,0,1,0,-1,0.0,-1.0,,,,,,,,,,,
2016-09-05,1,0,0,1,,1.0,,,,,,,,,,,
2016-09-06,1,0,0,1,,1.0,,,,,,,,,,,
2016-09-07,0,1,0,-1,0.0,-1.0,,,,,,,,,,,
2016-09-08,0,0,1,0,,0.0,,,,,,,,,,,
2016-09-09,0,1,0,-1,0.0,-1.0,,,,,,,,,,,
2016-09-12,0,0,1,0,,0.0,,,,,,,,,,,
2016-09-13,1,0,0,1,,1.0,,,,,,,,,,,
2016-09-14,1,0,0,1,,1.0,,,,,,,,,,,
2016-09-15,0,0,1,0,,0.0,,,,,,,,,,,
2016-09-16,0,1,0,-1,0.0,-1.0,,,,,,,,,,,
2016-09-19,1,0,0,1,,1.0,,,,,,,,,,,
2016-09-20,0,0,1,0,,0.0,,,,,,,,,,,
2016-09-21,0,1,0,-1,0.0,-1.0,,,,,,,,,,,
2016-09-22,0,0,1,0,,0.0,,,,,,,,,,,
2016-09-23,0,0,1,0,,0.0,,,,,,,,,,,
2016-09-26,0,1,0,-1,0.0,-1.0,,,,,,,,,,,
2016-09-27,0,1,0,-1,0.0,-1.0,,,,,,,,,,,
2016-09-28,1,0,0,1,,1.0,,,,,,,,,,,
2016-09-29,1,0,0,1,,1.0,,,,,,,,,,,
2016-09-30,0,0,1,0,,0.0,,,,,,,,,,,
2016-10-03,0,1,0,-1,0.0,-1.0,,,,,,,,,,,
2016-10-04,0,1,0,-1,0.0,-1.0,,,,,,,,,,,
2016-10-05,0,0,1,0,,0.0,,,,,,,,,,,
2016-10-06,1,0,0,1,,1.0,,,,,,,,,,,
2016-10-07,0,0,1,0,,0.0,,,,,,,,,,,
2016-10-10,0,0,1,0,,0.0,,,,,,,,,,,
2016-10-11,0,1,0,-1,0.0,-1.0,,,,,,,,,,,
2016-10-12,0,0,1,0,,0.0,,,,,,,,,,,
2016-10-13,0,1,0,-1,0.0,-1.0,,,,,,,,,,,
2016-10-14,1,0,0,1,,1.0,,,,,,,,,,,
2016-10-17,0,1,0,-1,0.0,-1.0,,,,,,,,,,,
2016-10-18,0,0,1,0,,0.0,,,,,,,,,,,
2016-10-19,0,0,1,0,,0.0,,,,,,,,,,,
2016-10-20,0,0,1,0,,0.0,,,,,,,,,,,
2016-10-21,1,0,0,1,,1.0,,,,,,,,,,,
2016-10-24,0,1,0,-1,0.0,-1.0,,,,,,,,,,,
2016-10-25,0,0,1,0,,0.0,,,,,,,,,,,
2016-10-26,0,0,1,0,,0.0,,,,,,,,,,,
2016-10-27,0,0,1,0,,0.0,,,,,,,,,,,
2016-10-28,0,0,1,0,,0.0,,,,,,,,,,,
2016-10-31,0,0,1,0,,0.0,,,,,,,,,,,
2016-11-01,0,0,1,0,,0.0,,,,,,,,,,,
2016-11-02,0,0,1,0,,0.0,,,,,,,,,,,
2016-11-03,1,0,0,1,,1.0,,,,,,,,,,,
2016-11-04,0,0,1,0,,0.0,,,,,,,,,,,
2016-11-07,0,0,1,0,,0.0,,,,,,,,,,,
2016-11-08,0,1,0,-1,0.0,-1.0,,,,,,,,,,,
2016-11-09,0,0,1,0,,0.0,,,,,,,,,,,
2016-11-10,1,0,0,1,,1.0,,,,,,,,,,,
2016-11-11,0,0,1,0,,0.0,,,,,,,,,,,
2016-11-14,0,1,0,-1,0.0,-1.0,,,,,,,,,,,
2016-11-15,1,0,0,1,,1.0,,,,,,,,,,,
2016-11-16,1,0,0,1,,1.0,,,,,,,,,,,
2016-11-17,0,0,1,0,,0.0,,,,,,,,,,,
2016-11-18,0,1,0,-1,0.0,-1.0,,,,,,,,,,,
2016-11-21,1,0,0,1,,1.0,,,,,,,,,,,
2016-11-22,0,0,1,0,,0.0,,,,,,,,,,,
2016-11-23,0,1,0,-1,0.0,-1.0,,,,,,,,,,,
2016-11-24,1,0,0,1,,1.0,,,,,,,,,,,
2016-11-25,1,0,0,1,,1.0,,,,,,,,,,,
2016-11-28,0,0,1,0,,0.0,,,,,,,,,,,
2016-11-29,0,0,1,0,,0.0,,,,,,,,,,,
2016-11-30,0,0,1,0,,0.0,,,,,,,,,,,
2016-12-01,0,0,1,0,,0.0,,,,,,,,,,,
2016-12-02,0,1,0,-1,0.0,-1.0,,,,,,,,,,,
2016-12-05,1,0,0,1,,1.0,,,,,,,,,,,
2016-12-06,0,1,0,-1,0.0,-1.0,,,,,,,,,,,
2016-12-07,0,0,1,0,,0.0,,,,,,,,,,,
2016-12-08,0,0,1,0,,0.0,,,,,,,,,,,
2016-12-09,0,0,1,0,,0.0,,,,,,,,,,,
2016-12-12,0,0,1,0,,0.0,,,,,,,,,,,
2016-12-13,0,0,1,0,,0.0,,,,,,,,,,,
2016-12-14,0,0,1,0,,0.0,,,,,,,,,,,
2016-12-15,0,1,0,-1,0.0,-1.0,,,,,,,,,,,
2016-12-16,1,0,0,1,,1.0,,,,,,,,,,,
2016-12-19,0,0,1,0,,0.0,,,,,,,,,,,
2016-12-20,0,0,1,0,,0.0,,,,,,,,,,,
2016-12-21,0,1,0,-1,0.0,-1.0,,,,,,,,,,,
2016-12-22,1,0,0,1,,1.0,,,,,,,,,,,
2016-12-23,0,0,1,0,,0.0,,,,,,,,,,,
2016-12-26,0,0,1,0,,0.0,,,,,,,,,,,
2016-12-27,0,0,1,0,,0.0,,,,,,,,,,,
2016-12-28,0,0,1,0,,0.0,,,,,,,,,,,
2016-12-29,0,0,1,0,,0.0,,,,,,,,,,,
2016-12-30,0,0,1,0,,0.0,,,,,,,,,,,
2017-01-03,0,0,1,0,,0.0,,,,,,,,,,,
2017-01-04,0,0,1,0,,0.0,,,,,,,,,,,
2017-01-05,0,0,1,0,,0.0,,,,,,,,,,,
2017-01-06,0,0,1,0,,0.0,,,,,,,,,,,
2017-01-09,0,0,1,0,,0.0,,,,,,,,,,,
2017-01-10,0,0,1,0,,0.0,,,,,,,,,,,
2017-01-11,0,0,1,0,,0.0,,,,,,,,,,,
2017-01-12,0,0,1,0,,0.0,,,,,,,,,,,
2017-01-13,0,0,1,0,,0.0,,,,,,,,,,,
2017-01-16,0,0,1,0,,0.0,,,,,,,,,,,
2017-01-17,0,0,1,0,,0.0,,,,,,,,,,,
2017-01-18,0,0,1,0,,0.0,,,,,,,,,,,
2017-01-19,0,0,1,0,,0.0,,,,,,,,,,,
2017-01-20,0,0,1,0,,0.0,,,,,,,,,,,
2017-01-23,0,0,1,0,,0.0,,,,,,,,,,,
2017-01-24,0,0,1,0,,0.0,,,,,,,,,,,
2017-01-25,0,0,1,0,,0.0,,,,,,,,,,,
2017-02-02,0,0,1,0,,0.0,,,,,,,,,,,
2017-02-03,0,1,0,-1,0.0,-1.0,,,,,,,,,,,
2017-02-06,1,0,0,1,,1.0,,,,,,,,,,,
2017-02-07,0,1,0,-1,0.0,-1.0,,,,,,,,,,,
2017-02-08,0,0,1,0,,0.0,,,,,,,,,,,
2017-02-09,0,0,1,0,,0.0,,,,,,,,,,,
2017-02-10,0,0,1,0,,0.0,,,,,,,,,,,
2017-02-13,0,0,1,0,,0.0,,,,,,,,,,,
2017-02-14,1,0,0,1,,1.0,,,,,,,,,,,
2017-02-15,0,0,1,0,,0.0,,,,,,,,,,,
2017-02-16,0,0,1,0,,0.0,,,,,,,,,,,
2017-02-17,0,0,1,0,,0.0,,,,,,,,,,,
2017-02-20,0,0,1,0,,0.0,,,,,,,,,,,
2017-02-21,0,0,1,0,,0.0,,,,,,,,,,,
2017-02-22,0,1,0,-1,0.0,-1.0,,,,,,,,,,,
2017-02-23,0,0,1,0,,0.0,,,,,,,,,,,
2017-02-24,0,0,2,0,,0.0,,,,,,,,,,,
2017-02-27,0,0,2,0,,0.0,,,,,,,,,,,
2017-02-28,0,1,1,-1,0.0,-1.0,,,,,,,,,,,
2017-03-01,1,1,0,0,1.0,0.0,,,,,,,,,,,
2017-03-02,1,0,1,1,,1.0,,,,,,,,,,,
2017-03-03,0,1,1,-1,0.0,-1.0,,,,,,,,,,,
2017-03-06,1,0,1,1,,1.0,,,,,,,,,,,
2017-03-07,0,1,1,-1,0.0,-1.0,,,,,,,,,,,
2017-03-08,0,1,1,-1,0.0,-1.0,,,,,,,,,,,
2017-03-09,0,0,2,0,,0.0,,,,,,,,,,,
2017-03-10,0,1,1,-1,0.0,-1.0,,,,,,,,,,,
2017-03-13,0,0,2,0,,0.0,,,,,,,,,,,
2017-03-14,0,0,2,0,,0.0,,,,,,,,,,,
2017-03-15,1,0,1,1,,1.0,,,,,,,,,,,
2017-03-16,0,0,2,0,,0.0,,,,,,,,,,,
2017-03-17,0,0,2,0,,0.0,,,,,,,,,,,
2017-03-20,1,0,1,1,,1.0,,,,,,,,,,,
2017-03-21,0,0,2,0,,0.0,,,,,,,,,,,
2017-03-22,0,0,2,0,,0.0,,,,,,,,,,,
2017-03-23,0,0,2,0,,0.0,,,,,,,,,,,
2017-03-24,0,1,1,-1,0.0,-1.0,,,,,,,,,,,
2017-03-27,0,1,1,-1,0.0,-1.0,,,,,,,,,,,
2017-03-28,0,0,2,0,,0.0,,,,,,,,,,,
2017-03-29,0,0,2,0,,0.0,,,,,,,,,,,
2017-03-30,0,0,2,0,,0.0,,,,,,,,,,,
2017-03-31,0,0,2,0,,0.0,,,,,,,,,,,
2017-04-03,0,0,2,0,,0.0,,,,,,,,,,,
2017-04-04,0,0,2,0,,0.0,,,,,,,,,,,
2017-04-05,0,0,2,0,,0.0,,,,,,,,,,,
2017-04-07,0,0,2,0,,0.0,,,,,,,,,,,
2017-04-10,0,0,2,0,,0.0,,,,,,,,,,,
2017-04-11,1,0,1,1,,1.0,,,,,,,,,,,
2017-04-12,0,0,2,0,,0.0,,,,,,,,,,,
2017-04-13,0,0,2,0,,0.0,,,,,,,,,,,
2017-04-14,1,0,4,1,,1.0,,,,,,,,,,,
2017-04-17,0,1,4,-1,0.0,-1.0,,,,,,,,,,,
2017-04-18,1,0,5,1,,1.0,,,,,,,,,,,
2017-04-19,0,0,6,0,,0.0,,,,,,,,,,,
2017-04-20,0,0,6,0,,0.0,,,,,,,,,,,
2017-04-21,1,1,4,0,1.0,0.0,,,,,,,,,,,
2017-04-24,0,2,5,-2,0.0,-1.0,,,,,,,,,,,
2017-04-25,1,1,6,0,1.0,0.0,,,,,,,,,,,
2017-04-26,1,1,6,0,1.0,0.0,,,,,,,,,,,
2017-04-27,0,1,7,-1,0.0,-1.0,,,,,,,,,,,
2017-04-28,1,1,6,0,1.0,0.0,,,,,,,,,,,
2017-05-03,0,0,8,0,,0.0,,,,,,,,,,,
2017-05-04,0,1,8,-1,0.0,-1.0,,,,,,,,,,,
2017-05-05,1,0,8,1,,1.0,,,,,,,,,,,
2017-05-08,0,1,8,-1,0.0,-1.0,,,,,,,,,,,
2017-05-09,0,0,13,0,,0.0,,,,,,,,,,,
2017-05-10,2,2,10,0,1.0,0.0,,,,,,,,,,,
2017-05-11,1,4,9,-3,0.25,-0.6,,,,,,,,,,,
2017-05-12,0,4,11,-4,0.0,-1.0,,,,,,,,,,,
2017-05-15,3,1,12,2,3.0,0.5,,,,,,,,,,,
2017-05-16,2,3,14,-1,0.6666666666666666,-0.2,,,,,,,,,,,
2017-05-17,4,1,14,3,4.0,0.6,,,,,,,,,,,
2017-05-18,5,0,15,5,,1.0,,,,,,,,,,,
2017-05-19,2,3,15,-1,0.6666666666666666,-0.2,,,,,,,,,,,
2017-05-22,2,3,15,-1,0.6666666666666666,-0.2,,,,,,,,,,,
2017-05-23,2,3,15,-1,0.6666666666666666,-0.2,,,,,,,,,,,
2017-05-24,3,3,15,0,1.0,0.0,,,,,,,,,,,
2017-05-25,2,4,15,-2,0.5,-0.3333333333333333,,,,,,,,,,,
2017-05-26,5,3,14,2,1.6666666666666667,0.25,,,,,,,,,,,
2017-05-29,5,4,13,1,1.25,0.1111111111111111,,,,,,,,,,,
2017-05-30,5,2,16,3,2.5,0.4285714285714285,,,,,,,,,,,
2017-05-31,4,1,18,3,4.0,0.6,,,,,,,,,,,
2017-06-01,2,1,21,1,2.0,0.3333333333333333,,,,,,,,,,,
2017-06-02,4,3,17,1,1.3333333333333333,0.1428571428571428,,,,,,,,,,,
2017-06-05,2,3,21,-1,0.6666666666666666,-0.2,,,,,,,,,,,
2017-06-06,10,3,14,7,3.333333333333333,0.5384615384615384,,,,,,,,,,,
2017-06-07,5,3,19,2,1.6666666666666667,0.25,,,,,,,,,,,
2017-06-08,5,4,18,1,1.25,0.1111111111111111,,,,,,,,,,,
2017-06-09,6,2,20,4,3.0,0.5,,,,,,,,,,,
2017-06-12,5,3,20,2,1.6666666666666667,0.25,,,,,,,,,,,
2017-06-13,7,3,18,4,2.333333333333333,0.4,,,,,,,,,,,
2017-06-14,2,6,20,-4,0.3333333333333333,-0.5,,,,,,,,,,,
2017-06-15,2,3,24,-1,0.6666666666666666,-0.2,,,,,,,,,,,
2017-06-16,2,4,24,-2,0.5,-0.3333333333333333,,,,,,,,,,,
2017-06-19,6,3,21,3,2.0,0.3333333333333333,,,,,,,,,,,
2017-06-20,7,3,20,4,2.333333333333333,0.4,,,,,,,,,,,
2017-06-21,4,3,23,1,1.3333333333333333,0.1428571428571428,,,,,,,,,,,
2017-06-22,5,3,22,2,1.6666666666666667,0.25,,,,,,,,,,,
2017-06-23,6,2,22,4,3.0,0.5,,,,,,,,,,,
2017-06-26,3,3,24,0,1.0,0.0,,,,,,,,,,,
2017-06-27,2,5,23,-3,0.4,-0.4285714285714285,,,,,,,,,,,
2017-06-28,4,4,22,0,1.0,0.0,,,,,,,,,,,
2017-06-29,4,3,23,1,1.3333333333333333,0.1428571428571428,,,,,,,,,,,
2017-06-30,5,6,19,-1,0.8333333333333334,-0.0909090909090909,,,,,,,,,,,
2017-07-03,3,4,23,-1,0.75,-0.1428571428571428,,,,,,,,,,,
2017-07-04,3,4,23,-1,0.75,-0.1428571428571428,,,,,,,,,,,
2017-07-05,5,4,21,1,1.25,0.1111111111111111,,,,,,,,,,,
2017-07-06,10,1,19,9,10.0,0.8181818181818182,,,,,,,,,,,
2017-07-07,4,8,18,-4,0.5,-0.3333333333333333,,,,,,,,,,,
2017-07-10,2,4,24,-2,0.5,-0.3333333333333333,,,,,,,,,,,
2017-07-11,3,4,23,-1,0.75,-0.1428571428571428,,,,,,,,,,,
2017-07-12,3,1,26,2,3.0,0.5,,,,,,,,,,,
2017-07-13,3,5,22,-2,0.6,-0.25,,,,,,,,,,,
2017-07-14,4,3,23,1,1.3333333333333333,0.1428571428571428,,,,,,,,,,,
2017-07-17,2,12,16,-10,0.1666666666666666,-0.7142857142857143,,,,,,,,,,,
2017-07-18,3,1,26,2,3.0,0.5,,,,,,,,,,,
2017-07-19,5,5,20,0,1.0,0.0,,,,,,,,,,,
2017-07-20,5,3,22,2,1.6666666666666667,0.25,,,,,,,,,,,
2017-07-21,6,4,20,2,1.5,0.2,,,,,,,,,,,
2017-07-24,6,3,21,3,2.0,0.3333333333333333,,,,,,,,,,,
2017-07-25,4,4,22,0,1.0,0.0,,,,,,,,,,,
2017-07-26,6,4,20,2,1.5,0.2,,,,,,,,,,,
2017-07-27,4,5,21,-1,0.8,-0.1111111111111111,,,,,,,,,,,
2017-07-28,8,3,19,5,2.6666666666666665,0.4545454545454545,,,,,,,,,,,
2017-07-31,5,2,23,3,2.5,0.4285714285714285,,,,,,,,,,,
2017-08-01,3,3,24,0,1.0,0.0,,,,,,,,,,,
2017-08-02,5,3,22,2,1.6666666666666667,0.25,,,,,,,,,,,
2017-08-03,3,5,22,-2,0.6,-0.25,,,,,,,,,,,
2017-08-04,9,2,19,7,4.5,0.6363636363636364,,,,,,,,,,,
2017-08-07,5,3,22,2,1.6666666666666667,0.25,,,,,,,,,,,
2017-08-08,4,1,25,3,4.0,0.6,,,,,,,,,,,
2017-08-09,3,5,22,-2,0.6,-0.25,,,,,,,,,,,
2017-08-10,2,3,25,-1,0.6666666666666666,-0.2,,,,,,,,,,,
2017-08-11,5,7,18,-2,0.7142857142857143,-0.1666666666666666,,,,,,,,,,,
2017-08-14,6,5,19,1,1.2,0.0909090909090909,,,,,,,,,,,
2017-08-15,5,6,19,-1,0.8333333333333334,-0.0909090909090909,,,,,,,,,,,
2017-08-16,2,7,21,-5,0.2857142857142857,-0.5555555555555556,,,,,,,,,,,
2017-08-17,5,4,21,1,1.25,0.1111111111111111,,,,,,,,,,,
2017-08-18,5,8,18,-3,0.625,-0.2307692307692307,,,,,,,,,,,
2017-08-21,5,5,21,0,1.0,0.0,,,,,,,,,,,
2017-08-22,4,3,24,1,1.3333333333333333,0.1428571428571428,,,,,,,,,,,
2017-08-23,6,4,21,2,1.5,0.2,,,,,,,,,,,
2017-08-24,2,6,23,-4,0.3333333333333333,-0.5,,,,,,,,,,,
2017-08-25,7,6,18,1,1.1666666666666667,0.0769230769230769,,,,,,,,,,,
2017-08-28,7,2,22,5,3.5,0.5555555555555556,,,,,,,,,,,
2017-08-29,4,5,22,-1,0.8,-0.1111111111111111,,,,,,,,,,,
2017-08-30,3,2,26,1,1.5,0.2,,,,,,,,,,,
2017-08-31,4,8,19,-4,0.5,-0.3333333333333333,,,,,,,,,,,
2017-09-01,5,5,21,0,1.0,0.0,,,,,,,,,,,
2017-09-05,4,5,22,-1,0.8,-0.1111111111111111,,,,,,,,,,,
2017-09-06,2,6,23,-4,0.3333333333333333,-0.5,,,,,,,,,,,
2017-09-07,6,4,21,2,1.5,0.2,,,,,,,,,,,
2017-09-08,4,3,23,1,1.3333333333333333,0.1428571428571428,,,,,,,,,,,
2017-09-11,2,6,22,-4,0.3333333333333333,-0.5,,,,,,,,,,,
2017-09-12,4,2,24,2,2.0,0.3333333333333333,,,,,,,,,,,
2017-09-13,3,2,25,1,1.5,0.2,,,,,,,,,,,
2017-09-14,5,3,22,2,1.6666666666666667,0.25,,,,,,,,,,,
2017-09-15,3,5,23,-2,0.6,-0.25,,,,,,,,,,,
2017-09-18,5,3,23,2,1.6666666666666667,0.25,,,,,,,,,,,
2017-09-19,3,1,27,2,3.0,0.5,,,,,,,,,,,
2017-09-20,5,4,22,1,1.25,0.1111111111111111,,,,,,,,,,,
2017-09-21,6,3,22,3,2.0,0.3333333333333333,,,,,,,,,,,
2017-09-22,6,2,23,4,3.0,0.5,,,,,,,,,,,
2017-09-25,2,6,23,-4,0.3333333333333333,-0.5,,,,,,,,,,,
2017-09-26,5,3,23,2,1.6666666666666667,0.25,,,,,,,,,,,
2017-09-27,3,5,23,-2,0.6,-0.25,,,,,,,,,,,
2017-09-28,3,3,25,0,1.0,0.0,,,,,,,,,,,
2017-09-29,5,2,24,3,2.5,0.4285714285714285,,,,,,,,,,,
2017-10-02,3,7,21,-4,0.4285714285714285,-0.4,,,,,,,,,,,
2017-10-03,4,6,21,-2,0.6666666666666666,-0.2,,,,,,,,,,,
2017-10-04,5,3,24,2,1.6666666666666667,0.25,,,,,,,,,,,
2017-10-05,5,5,22,0,1.0,0.0,,,,,,,,,,,
2017-10-06,7,4,22,3,1.75,0.2727272727272727,,,,,,,,,,,
2017-10-09,4,3,26,1,1.3333333333333333,0.1428571428571428,,,,,,,,,,,
2017-10-10,6,5,22,1,1.2,0.0909090909090909,,,,,,,,,,,
2017-10-11,6,3,24,3,2.0,0.3333333333333333,,,,,,,,,,,
2017-10-12,5,5,23,0,1.0,0.0,,,,,,,,,,,
2017-10-13,4,5,24,-1,0.8,-0.1111111111111111,,,,,,,,,,,
2017-10-16,6,5,22,1,1.2,0.0909090909090909,,,,,,,,,,,
2017-10-17,6,4,23,2,1.5,0.2,,,,,,,,,,,
2017-10-18,3,5,25,-2,0.6,-0.25,,,,,,,,,,,
2017-10-19,4,3,26,1,1.3333333333333333,0.1428571428571428,,,,,,,,,,,
2017-10-20,6,6,21,0,1.0,0.0,,,,,,,,,,,
2017-10-23,4,5,24,-1,0.8,-0.1111111111111111,,,,,,,,,,,
2017-10-24,4,6,23,-2,0.6666666666666666,-0.2,,,,,,,,,,,
2017-10-25,3,5,25,-2,0.6,-0.25,,,,,,,,,,,
2017-10-26,4,5,24,-1,0.8,-0.1111111111111111,,,,,,,,,,,
2017-10-27,3,6,24,-3,0.5,-0.3333333333333333,,,,,,,,,,,
2017-10-30,6,5,22,1,1.2,0.0909090909090909,,,,,,,,,,,
2017-10-31,3,6,24,-3,0.5,-0.3333333333333333,,,,,,,,,,,
2017-11-01,2,5,26,-3,0.4,-0.4285714285714285,,,,,,,,,,,
2017-11-02,3,6,24,-3,0.5,-0.3333333333333333,,,,,,,,,,,
2017-11-03,7,6,20,1,1.1666666666666667,0.0769230769230769,,,,,,,,,,,
2017-11-06,3,5,25,-2,0.6,-0.25,,,,,,,,,,,
2017-11-07,6,2,25,4,3.0,0.5,,,,,,,,,,,
2017-11-08,1,5,27,-4,0.2,-0.6666666666666666,,,,,,,,,,,
2017-11-09,2,4,27,-2,0.5,-0.3333333333333333,,,,,,,,,,,
2017-11-10,7,6,20,1,1.1666666666666667,0.0769230769230769,,,,,,,,,,,
2017-11-13,3,4,26,-1,0.75,-0.1428571428571428,,,,,,,,,,,
2017-11-14,4,5,24,-1,0.8,-0.1111111111111111,,,,,,,,,,,
2017-11-15,9,2,22,7,4.5,0.6363636363636364,,,,,,,,,,,
2017-11-16,4,6,23,-2,0.6666666666666666,-0.2,,,,,,,,,,,
2017-11-17,3,6,24,-3,0.5,-0.3333333333333333,,,,,,,,,,,
2017-11-20,3,6,24,-3,0.5,-0.3333333333333333,,,,,,,,,,,
2017-11-21,7,2,25,5,3.5,0.5555555555555556,,,,,,,,,,,
2017-11-22,3,8,23,-5,0.375,-0.4545454545454545,,,,,,,,,,,
2017-11-23,5,4,25,1,1.25,0.1111111111111111,,,,,,,,,,,
2017-11-24,8,6,20,2,1.3333333333333333,0.1428571428571428,,,,,,,,,,,
2017-11-27,7,6,21,1,1.1666666666666667,0.0769230769230769,,,,,,,,,,,
2017-11-28,5,6,23,-1,0.8333333333333334,-0.0909090909090909,,,,,,,,,,,
2017-11-29,5,5,24,0,1.0,0.0,,,,,,,,,,,
2017-11-30,3,4,27,-1,0.75,-0.1428571428571428,,,,,,,,,,,
2017-12-01,8,2,24,6,4.0,0.6,,,,,,,,,,,
2017-12-04,6,2,26,4,3.0,0.5,,,,,,,,,,,
2017-12-05,2,9,23,-7,0.2222222222222222,-0.6363636363636364,,,,,,,,,,,
2017-12-06,2,7,25,-5,0.2857142857142857,-0.5555555555555556,,,,,,,,,,,
2017-12-07,4,6,24,-2,0.6666666666666666,-0.2,,,,,,,,,,,
2017-12-08,6,3,25,3,2.0,0.3333333333333333,,,,,,,,,,,
2017-12-11,5,7,22,-2,0.7142857142857143,-0.1666666666666666,,,,,,,,,,,
