experiment_id,universe_group,ticker,horizon,model_name,model_type,metric_name,metric_value,sample_size,rank,best_baseline_value,model_vs_best_baseline_delta,robustness_note
EXP-RB-002,large_cap_core,HPG,3,sarimax,model,prediction_count,127.0,127,5,127.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,HPG,3,xgboost,model,prediction_count,127.0,127,6,127.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,HPG,3,zero_return,baseline,prediction_count,127.0,127,7,127.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,HPG,3,persistence,baseline,rmse,0.4360605679233539,127,1,0.4360605679233539,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,HPG,3,zero_return,baseline,rmse,0.4360605679233539,127,2,0.4360605679233539,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,HPG,3,sarimax,model,rmse,0.440599583509239,127,3,0.4360605679233539,0.004539015585885098,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,HPG,3,moving_average_rule,baseline,rmse,0.5159083419783351,127,4,0.4360605679233539,0.07984777405498122,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,HPG,3,lightgbm,model,rmse,0.6046734148365341,127,5,0.4360605679233539,0.16861284691318024,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,HPG,3,xgboost,model,rmse,0.6342429235130674,127,6,0.4360605679233539,0.19818235558971353,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,HPG,3,ets,model,rmse,3.579518589899936,127,7,0.4360605679233539,3.143458021976582,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,HPG,5,lightgbm,model,directional_accuracy,0.512,125,1,0.464,0.04799999999999999,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,HPG,5,xgboost,model,directional_accuracy,0.512,125,2,0.464,0.04799999999999999,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,HPG,5,ets,model,directional_accuracy,0.464,125,3,0.464,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,HPG,5,moving_average_rule,baseline,directional_accuracy,0.464,125,4,0.464,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,HPG,5,sarimax,model,directional_accuracy,0.424,125,5,0.464,-0.040000000000000036,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,HPG,5,persistence,baseline,directional_accuracy,0.04,125,6,0.464,-0.42400000000000004,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,HPG,5,zero_return,baseline,directional_accuracy,0.04,125,7,0.464,-0.42400000000000004,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,HPG,5,persistence,baseline,mae,0.4529600000000001,125,1,0.4529600000000001,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,HPG,5,zero_return,baseline,mae,0.4529600000000001,125,2,0.4529600000000001,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,HPG,5,sarimax,model,mae,0.4742325178524719,125,3,0.4529600000000001,0.021272517852471806,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,HPG,5,moving_average_rule,baseline,mae,0.5104160000000002,125,4,0.4529600000000001,0.05745600000000012,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,HPG,5,lightgbm,model,mae,0.5273599372733581,125,5,0.4529600000000001,0.07439993727335797,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,HPG,5,xgboost,model,mae,0.5517035131835939,125,6,0.4529600000000001,0.09874351318359381,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,HPG,5,ets,model,mae,3.1993926746199324,125,7,0.4529600000000001,2.7464326746199323,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,HPG,5,ets,model,missing_prediction_rate,0.0,125,1,0.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,HPG,5,lightgbm,model,missing_prediction_rate,0.0,125,2,0.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,HPG,5,moving_average_rule,baseline,missing_prediction_rate,0.0,125,3,0.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,HPG,5,persistence,baseline,missing_prediction_rate,0.0,125,4,0.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,HPG,5,sarimax,model,missing_prediction_rate,0.0,125,5,0.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,HPG,5,xgboost,model,missing_prediction_rate,0.0,125,6,0.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,HPG,5,zero_return,baseline,missing_prediction_rate,0.0,125,7,0.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,HPG,5,ets,model,prediction_count,125.0,125,1,125.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,HPG,5,lightgbm,model,prediction_count,125.0,125,2,125.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,HPG,5,moving_average_rule,baseline,prediction_count,125.0,125,3,125.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,HPG,5,persistence,baseline,prediction_count,125.0,125,4,125.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,HPG,5,sarimax,model,prediction_count,125.0,125,5,125.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,HPG,5,xgboost,model,prediction_count,125.0,125,6,125.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,HPG,5,zero_return,baseline,prediction_count,125.0,125,7,125.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,HPG,5,persistence,baseline,rmse,0.5719874124489106,125,1,0.5719874124489106,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,HPG,5,zero_return,baseline,rmse,0.5719874124489106,125,2,0.5719874124489106,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,HPG,5,sarimax,model,rmse,0.586211271412544,125,3,0.5719874124489106,0.014223858963633429,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,HPG,5,moving_average_rule,baseline,rmse,0.6218960684873318,125,4,0.5719874124489106,0.049908656038421206,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,HPG,5,lightgbm,model,rmse,0.6304520903989482,125,5,0.5719874124489106,0.058464677950037625,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,HPG,5,xgboost,model,rmse,0.6637617515586114,125,6,0.5719874124489106,0.09177433910970079,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,HPG,5,ets,model,rmse,3.4117727807526603,125,7,0.5719874124489106,2.8397853683037497,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,1,lightgbm,model,directional_accuracy,0.4961240310077519,129,1,0.4031007751937984,0.09302325581395349,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,1,xgboost,model,directional_accuracy,0.4961240310077519,129,2,0.4031007751937984,0.09302325581395349,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,1,sarimax,model,directional_accuracy,0.4263565891472868,129,3,0.4031007751937984,0.023255813953488413,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,1,ets,model,directional_accuracy,0.4186046511627907,129,4,0.4031007751937984,0.015503875968992331,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,1,moving_average_rule,baseline,directional_accuracy,0.4031007751937984,129,5,0.4031007751937984,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,1,persistence,baseline,directional_accuracy,0.1162790697674418,129,6,0.4031007751937984,-0.2868217054263566,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,1,zero_return,baseline,directional_accuracy,0.1162790697674418,129,7,0.4031007751937984,-0.2868217054263566,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,1,persistence,baseline,mae,0.6389147286821705,129,1,0.6389147286821705,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,1,zero_return,baseline,mae,0.6389147286821705,129,2,0.6389147286821705,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,1,moving_average_rule,baseline,mae,1.043038759689923,129,3,0.6389147286821705,0.4041240310077526,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,1,ets,model,mae,5.65196560246961,129,4,0.6389147286821705,5.0130508737874395,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,1,lightgbm,model,mae,5.812056066481836,129,5,0.6389147286821705,5.173141337799666,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,1,xgboost,model,mae,6.130987173864084,129,6,0.6389147286821705,5.492072445181914,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,1,sarimax,model,mae,3.9437831609017264e+26,129,7,0.6389147286821705,3.9437831609017264e+26,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,1,ets,model,missing_prediction_rate,0.0,129,1,0.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,1,lightgbm,model,missing_prediction_rate,0.0,129,2,0.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,1,moving_average_rule,baseline,missing_prediction_rate,0.0,129,3,0.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,1,persistence,baseline,missing_prediction_rate,0.0,129,4,0.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,1,sarimax,model,missing_prediction_rate,0.0,129,5,0.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,1,xgboost,model,missing_prediction_rate,0.0,129,6,0.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,1,zero_return,baseline,missing_prediction_rate,0.0,129,7,0.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,1,ets,model,prediction_count,129.0,129,1,129.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,1,lightgbm,model,prediction_count,129.0,129,2,129.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,1,moving_average_rule,baseline,prediction_count,129.0,129,3,129.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,1,persistence,baseline,prediction_count,129.0,129,4,129.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,1,sarimax,model,prediction_count,129.0,129,5,129.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,1,xgboost,model,prediction_count,129.0,129,6,129.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,1,zero_return,baseline,prediction_count,129.0,129,7,129.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,1,persistence,baseline,rmse,0.8939607885544358,129,1,0.8939607885544358,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,1,zero_return,baseline,rmse,0.8939607885544358,129,2,0.8939607885544358,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,1,moving_average_rule,baseline,rmse,1.3487481419403695,129,3,0.8939607885544358,0.4547873533859337,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,1,lightgbm,model,rmse,6.5128361176147616,129,4,0.8939607885544358,5.618875329060326,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,1,xgboost,model,rmse,6.777125112321502,129,5,0.8939607885544358,5.883164323767066,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,1,ets,model,rmse,7.255522595285081,129,6,0.8939607885544358,6.361561806730645,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,1,sarimax,model,rmse,2.2118545665511697e+27,129,7,0.8939607885544358,2.2118545665511697e+27,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,3,lightgbm,model,directional_accuracy,0.5433070866141733,127,1,0.4960629921259842,0.04724409448818906,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,3,xgboost,model,directional_accuracy,0.5433070866141733,127,2,0.4960629921259842,0.04724409448818906,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,3,moving_average_rule,baseline,directional_accuracy,0.4960629921259842,127,3,0.4960629921259842,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,3,ets,model,directional_accuracy,0.4881889763779528,127,4,0.4960629921259842,-0.007874015748031427,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,3,sarimax,model,directional_accuracy,0.4645669291338583,127,5,0.4960629921259842,-0.03149606299212593,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,3,persistence,baseline,directional_accuracy,0.0314960629921259,127,6,0.4960629921259842,-0.46456692913385833,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,3,zero_return,baseline,directional_accuracy,0.0314960629921259,127,7,0.4960629921259842,-0.46456692913385833,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,3,persistence,baseline,mae,1.2022834645669298,127,1,1.2022834645669298,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,3,zero_return,baseline,mae,1.2022834645669298,127,2,1.2022834645669298,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,3,sarimax,model,mae,1.3218375063888133,127,3,1.2022834645669298,0.11955404182188345,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,3,moving_average_rule,baseline,mae,1.4144409448818909,127,4,1.2022834645669298,0.21215748031496107,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,3,ets,model,mae,5.412647439345309,127,5,1.2022834645669298,4.21036397477838,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,3,lightgbm,model,mae,5.454145474582858,127,6,1.2022834645669298,4.251862010015929,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,3,xgboost,model,mae,5.888884450356792,127,7,1.2022834645669298,4.6866009857898625,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,3,ets,model,missing_prediction_rate,0.0,127,1,0.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,3,lightgbm,model,missing_prediction_rate,0.0,127,2,0.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,3,moving_average_rule,baseline,missing_prediction_rate,0.0,127,3,0.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,3,persistence,baseline,missing_prediction_rate,0.0,127,4,0.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,3,sarimax,model,missing_prediction_rate,0.0,127,5,0.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,3,xgboost,model,missing_prediction_rate,0.0,127,6,0.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,3,zero_return,baseline,missing_prediction_rate,0.0,127,7,0.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,3,ets,model,prediction_count,127.0,127,1,127.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,3,lightgbm,model,prediction_count,127.0,127,2,127.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,3,moving_average_rule,baseline,prediction_count,127.0,127,3,127.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,3,persistence,baseline,prediction_count,127.0,127,4,127.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,3,sarimax,model,prediction_count,127.0,127,5,127.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,3,xgboost,model,prediction_count,127.0,127,6,127.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,3,zero_return,baseline,prediction_count,127.0,127,7,127.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,3,persistence,baseline,rmse,1.586175264119302,127,1,1.586175264119302,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,3,zero_return,baseline,rmse,1.586175264119302,127,2,1.586175264119302,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,3,sarimax,model,rmse,1.7024762352604834,127,3,1.586175264119302,0.11630097114118132,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,3,moving_average_rule,baseline,rmse,1.8443247958957525,127,4,1.586175264119302,0.2581495317764504,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,large_cap_core,MWG,3,lightgbm,model,rmse,6.1697574326330304,127,5,1.586175264119302,4.583582168513728,computed_from_forecasting_core_metrics_by_ticker_group
