feature_name,train_missing_ratio,validation_missing_ratio,train_unique_count,quality_issue,quality_action,task_name,fold_id
turnover,0.0,0.0,4067,,keep,risk_layer,fold_003
vroc_5,0.018399044205495818,0.020348837209302327,3940,,keep,risk_layer,fold_003
volume_std_5,0.0,0.0,4170,,keep,risk_layer,fold_003
volume_min_5,0.0,0.0,1283,,keep,risk_layer,fold_003
volume_max_5,0.0,0.0,1434,,keep,risk_layer,fold_003
turnover_ma_5,0.0,0.0,4181,,keep,risk_layer,fold_003
turnover_ratio_5,0.0,0.0,4100,,keep,risk_layer,fold_003
vroc_20,0.019115890083632018,0.01744186046511628,3941,,keep,risk_layer,fold_003
volume_std_20,0.0,0.0,4173,,keep,risk_layer,fold_003
volume_min_20,0.0,0.0,451,,keep,risk_layer,fold_003
volume_max_20,0.0,0.0,567,,keep,risk_layer,fold_003
turnover_ma_20,0.0,0.0,4185,,keep,risk_layer,fold_003
turnover_ratio_20,0.0,0.0,4100,,keep,risk_layer,fold_003
vroc_60,0.022700119474313024,0.0188953488372093,3929,,keep,risk_layer,fold_003
volume_std_60,0.0,0.0,4181,,keep,risk_layer,fold_003
volume_min_60,0.0,0.0,186,,keep,risk_layer,fold_003
volume_max_60,0.0,0.0,231,,keep,risk_layer,fold_003
turnover_ma_60,0.0,0.0,4185,,keep,risk_layer,fold_003
turnover_ratio_60,0.0,0.0,4100,,keep,risk_layer,fold_003
volume_spike_zscore_20,0.0,0.0,4184,,keep,risk_layer,fold_003
amihud_20,0.0,0.0,4056,,keep,risk_layer,fold_003
rsi_14,0.0,0.0,4185,,keep,risk_layer,fold_003
macd_line,0.0,0.0,4185,,keep,risk_layer,fold_003
macd_signal,0.0,0.0,4185,,keep,risk_layer,fold_003
macd_hist,0.0,0.0,4185,,keep,risk_layer,fold_003
bb_upper,0.0,0.0,4123,,keep,risk_layer,fold_003
bb_lower,0.0,0.0,4124,,keep,risk_layer,fold_003
bb_width,0.0,0.0,4167,,keep,risk_layer,fold_003
bb_percent_b,0.0,0.0,4172,,keep,risk_layer,fold_003
stoch_k_14,0.0,0.0,4040,,keep,risk_layer,fold_003
stoch_d_14,0.0,0.0,4147,,keep,risk_layer,fold_003
adx_14,0.0,0.0,4185,,keep,risk_layer,fold_003
close_lag_1,0.0,0.0,1488,,keep,risk_layer,fold_003
close_lag_2,0.0,0.0,1491,,keep,risk_layer,fold_003
close_lag_3,0.0,0.0,1484,,keep,risk_layer,fold_003
close_lag_5,0.0,0.0,1493,,keep,risk_layer,fold_003
volume_lag_1,0.0,0.0,3547,,keep,risk_layer,fold_003
volume_lag_2,0.0,0.0,3528,,keep,risk_layer,fold_003
volume_lag_3,0.0,0.0,3531,,keep,risk_layer,fold_003
volume_lag_5,0.0,0.0,3541,,keep,risk_layer,fold_003
pct_return_lag_1,0.0,0.0,3134,,keep,risk_layer,fold_003
pct_return_lag_2,0.0,0.0,3116,,keep,risk_layer,fold_003
pct_return_lag_3,0.0,0.0,3117,,keep,risk_layer,fold_003
pct_return_lag_5,0.0,0.0,3147,,keep,risk_layer,fold_003
log_return_lag_1,0.0,0.0,3134,,keep,risk_layer,fold_003
log_return_lag_2,0.0,0.0,3116,,keep,risk_layer,fold_003
log_return_lag_3,0.0,0.0,3117,,keep,risk_layer,fold_003
log_return_lag_5,0.0,0.0,3147,,keep,risk_layer,fold_003
rsi_14_lag_1,0.0,0.0,4185,,keep,risk_layer,fold_003
rsi_14_lag_2,0.0,0.0,4185,,keep,risk_layer,fold_003
rsi_14_lag_3,0.0,0.0,4185,,keep,risk_layer,fold_003
rsi_14_lag_5,0.0,0.0,4185,,keep,risk_layer,fold_003
volume_ratio_5,0.0,0.0,4094,,keep,risk_layer,fold_003
volume_ratio_20,0.0,0.0,4098,,keep,risk_layer,fold_003
volume_ratio_60,0.0,0.0,4099,,keep,risk_layer,fold_003
close_to_close_return_1d,0.0,0.0,3135,,keep,risk_layer,fold_003
close_return_2d,0.0,0.0,3369,,keep,risk_layer,fold_003
close_return_3d,0.0,0.0,3443,,keep,risk_layer,fold_003
close_return_5d,0.0,0.0,3525,,keep,risk_layer,fold_003
close_return_10d,0.0,0.0,3618,,keep,risk_layer,fold_003
close_return_20d,0.0,0.0,3743,,keep,risk_layer,fold_003
open_to_close_return_1d,0.0,0.0,3269,,keep,risk_layer,fold_003
open_close_spread,0.0,0.0,736,,keep,risk_layer,fold_003
open_close_spread_pct,0.0,0.0,3269,,keep,risk_layer,fold_003
overnight_return_1d,0.0,0.0,2649,,keep,risk_layer,fold_003
high_low_range,0.0,0.0,612,,keep,risk_layer,fold_003
high_low_range_pct,0.0,0.0,3414,,keep,risk_layer,fold_003
true_range,0.0,0.0,617,,keep,risk_layer,fold_003
atr_14,0.0,0.0,3250,,keep,risk_layer,fold_003
atr_proxy_5,0.0,0.0,2291,,keep,risk_layer,fold_003
atr_proxy_10,0.0,0.0,3027,,keep,risk_layer,fold_003
close_mean_5,0.0,0.0,3354,,keep,risk_layer,fold_003
close_std_5,0.0,0.0,3948,,keep,risk_layer,fold_003
volume_ma_5,0.0,0.0,4024,,keep,risk_layer,fold_003
rolling_volatility_5,0.0,0.0,4011,,keep,risk_layer,fold_003
close_mean_10,0.0,0.0,3678,,keep,risk_layer,fold_003
close_std_10,0.0,0.0,4053,,keep,risk_layer,fold_003
volume_ma_10,0.0,0.0,4107,,keep,risk_layer,fold_003
volume_shock_10,0.0,0.0,4099,,keep,risk_layer,fold_003
rolling_volatility_10,0.0,0.0,4018,,keep,risk_layer,fold_003
value_ratio_10,0.0,0.0,4100,,keep,risk_layer,fold_003
close_std_20,0.0,0.0,4111,,keep,risk_layer,fold_003
volume_ma_20,0.0,0.0,4158,,keep,risk_layer,fold_003
rolling_volatility_20,0.0,0.0,4052,,keep,risk_layer,fold_003
rolling_volatility_60,0.0,0.0,4057,,keep,risk_layer,fold_003
market_return_20d,0.0,0.0,514,,keep,risk_layer,fold_003
market_return_60d,0.0,0.0,514,,keep,risk_layer,fold_003
relative_strength_market_20,0.0,0.0,4180,,keep,risk_layer,fold_003
relative_strength_market_60,0.0,0.0,4182,,keep,risk_layer,fold_003
rolling_beta_market_20,0.0,0.0,4185,,keep,risk_layer,fold_003
rolling_beta_market_60,0.0,0.0,4185,,keep,risk_layer,fold_003
rolling_corr_market_20,0.0,0.0,4185,,keep,risk_layer,fold_003
rolling_corr_market_60,0.0,0.0,4185,,keep,risk_layer,fold_003
sector_return_20d,0.0,0.0,2454,,keep,risk_layer,fold_003
sector_return_60d,0.0,0.0,2454,,keep,risk_layer,fold_003
relative_strength_sector_20,0.0,0.0,4185,,keep,risk_layer,fold_003
relative_strength_sector_60,0.0,0.0,4185,,keep,risk_layer,fold_003
rolling_beta_sector_20,0.0,0.0,4185,,keep,risk_layer,fold_003
rolling_beta_sector_60,0.0,0.0,4185,,keep,risk_layer,fold_003
rolling_corr_sector_20,0.0,0.0,4185,,keep,risk_layer,fold_003
rolling_corr_sector_60,0.0,0.0,4185,,keep,risk_layer,fold_003
sector_relative_zscore_20,0.0,0.0,4185,,keep,risk_layer,fold_003
sector_dispersion_zscore_20,0.0,0.0,2554,,keep,risk_layer,fold_003
breadth_thrust_5,0.0,0.0,835,,keep,risk_layer,fold_003
breadth_thrust_10,0.0,0.0,655,,keep,risk_layer,fold_003
breadth_momentum_5,0.0,0.0,512,,keep,risk_layer,fold_003
advance_decline_ratio_5,0.0,0.0,514,,keep,risk_layer,fold_003
new_high_low_ratio,0.0,0.0,485,,keep,risk_layer,fold_003
new_high_low_spread_5,0.0,0.0,514,,keep,risk_layer,fold_003
up_down_volume_ratio_5,0.0,0.0,514,,keep,risk_layer,fold_003
up_down_volume_spread,0.0,0.0,514,,keep,risk_layer,fold_003
market_regime_code,0.0,0.0,3,,keep,risk_layer,fold_003
trend_regime_strength,0.0,0.0,4185,,keep,risk_layer,fold_003
trend_regime_code,0.0,0.0,3,,keep,risk_layer,fold_003
volatility_regime_code,0.0,0.0,3,,keep,risk_layer,fold_003
market_regime_persistence_days,0.0,0.0,64,,keep,risk_layer,fold_003
market_regime_transition_flag,0.0,0.0,2,,keep,risk_layer,fold_003
volatility_regime_persistence_days,0.0,0.0,124,,keep,risk_layer,fold_003
volatility_regime_transition_flag,0.0,0.0,2,,keep,risk_layer,fold_003
trend_regime_persistence_days,0.0,0.0,190,,keep,risk_layer,fold_003
trend_regime_transition_flag,0.0,0.0,2,,keep,risk_layer,fold_003
abnormal_gap_sigma_20,0.0,0.0,2833,,keep,risk_layer,fold_003
abnormal_gap_flag,0.0,0.0,2,,keep,risk_layer,fold_003
potential_price_event_flag,0.0,0.0,1,near_constant,demote,risk_layer,fold_003
potential_corporate_action_flag,0.0,0.0,1,near_constant,demote,risk_layer,fold_003
recent_price_event_risk_5d,0.0,0.0,1,near_constant,demote,risk_layer,fold_003
recent_corporate_action_risk_20d,0.0,0.0,1,near_constant,demote,risk_layer,fold_003
