feature_name,regime_bucket,abs_information_coefficient,signed_information_coefficient,observations,task_name,fold_id
rolling_corr_market_20,bear,0.08363164049541351,0.08363164049541351,88,regression_forecasting,fold_001
rolling_corr_market_60,bear,0.08694273840278166,-0.08694273840278166,88,regression_forecasting,fold_001
sector_return_20d,bear,0.17533848519576478,-0.17533848519576478,88,regression_forecasting,fold_001
sector_return_60d,bear,0.10181626065157112,-0.10181626065157112,88,regression_forecasting,fold_001
relative_strength_sector_20,bear,0.029940778949605763,0.029940778949605763,88,regression_forecasting,fold_001
relative_strength_sector_60,bear,0.10023116058953316,-0.10023116058953316,88,regression_forecasting,fold_001
rolling_beta_sector_20,bear,0.45562820672135357,0.45562820672135357,88,regression_forecasting,fold_001
rolling_beta_sector_60,bear,0.0855513727927706,0.0855513727927706,88,regression_forecasting,fold_001
rolling_corr_sector_20,bear,0.3712040161949211,0.3712040161949211,88,regression_forecasting,fold_001
rolling_corr_sector_60,bear,0.08917068460109058,-0.08917068460109058,88,regression_forecasting,fold_001
sector_relative_zscore_20,bear,0.08711005452044124,-0.08711005452044124,88,regression_forecasting,fold_001
sector_dispersion_zscore_20,bear,0.07176100225304041,0.07176100225304041,88,regression_forecasting,fold_001
breadth_thrust_5,bear,0.05927922549196408,0.05927922549196408,88,regression_forecasting,fold_001
breadth_thrust_10,bear,0.023247927631463047,-0.023247927631463047,88,regression_forecasting,fold_001
breadth_momentum_5,bear,0.007144399131912289,-0.007144399131912289,88,regression_forecasting,fold_001
advance_decline_ratio_5,bear,0.02675405692184664,0.02675405692184664,88,regression_forecasting,fold_001
new_high_low_ratio,bear,0.03731225135882366,0.03731225135882366,88,regression_forecasting,fold_001
new_high_low_spread_5,bear,0.032806094164292685,-0.032806094164292685,88,regression_forecasting,fold_001
up_down_volume_ratio_5,bear,0.02147724424611857,0.02147724424611857,88,regression_forecasting,fold_001
up_down_volume_spread,bear,0.04672489888491096,-0.04672489888491096,88,regression_forecasting,fold_001
market_regime_code,bear,,,88,regression_forecasting,fold_001
trend_regime_strength,bear,0.14057195716839904,0.14057195716839904,88,regression_forecasting,fold_001
trend_regime_code,bear,0.20382429480636458,0.20382429480636458,88,regression_forecasting,fold_001
volatility_regime_code,bear,0.049161485597289695,0.049161485597289695,88,regression_forecasting,fold_001
market_regime_persistence_days,bear,0.15280243927942058,0.15280243927942058,88,regression_forecasting,fold_001
market_regime_transition_flag,bear,0.01606155396381108,0.01606155396381108,88,regression_forecasting,fold_001
volatility_regime_persistence_days,bear,0.04089337612600198,0.04089337612600198,88,regression_forecasting,fold_001
volatility_regime_transition_flag,bear,0.0408079533961243,0.0408079533961243,88,regression_forecasting,fold_001
trend_regime_persistence_days,bear,0.21711564878310963,0.21711564878310963,88,regression_forecasting,fold_001
trend_regime_transition_flag,bear,0.09919027361322752,-0.09919027361322752,88,regression_forecasting,fold_001
abnormal_gap_sigma_20,bear,0.03131581809139668,0.03131581809139668,88,regression_forecasting,fold_001
abnormal_gap_flag,bear,,,88,regression_forecasting,fold_001
m_ret,sideways,0.08504788568627605,0.08504788568627605,276,regression_forecasting,fold_001
m_ret_5d,sideways,0.016335419079851393,0.016335419079851393,276,regression_forecasting,fold_001
m_ret_20d,sideways,0.10669957292126335,-0.10669957292126335,276,regression_forecasting,fold_001
rel_to_market,sideways,0.05511826421410849,-0.05511826421410849,276,regression_forecasting,fold_001
s_ret,sideways,0.04046427955873506,0.04046427955873506,276,regression_forecasting,fold_001
sector_dispersion,sideways,2.4258818203244978e-05,-2.4258818203244978e-05,276,regression_forecasting,fold_001
sector_member_count,sideways,0.05716015734135912,0.05716015734135912,276,regression_forecasting,fold_001
s_ret_5d,sideways,0.06846352213105919,-0.06846352213105919,276,regression_forecasting,fold_001
rel_to_sector,sideways,0.04430761603613382,-0.04430761603613382,276,regression_forecasting,fold_001
advancers,sideways,0.07065430111911694,0.07065430111911694,276,regression_forecasting,fold_001
decliners,sideways,0.09241750298413905,-0.09241750298413905,276,regression_forecasting,fold_001
unchanged,sideways,0.03782824160962402,-0.03782824160962402,276,regression_forecasting,fold_001
net_advancers,sideways,0.08113815321616279,0.08113815321616279,276,regression_forecasting,fold_001
advance_decline_ratio,sideways,0.08121259400091381,0.08121259400091381,276,regression_forecasting,fold_001
market_breadth,sideways,0.08121259400091381,0.08121259400091381,276,regression_forecasting,fold_001
breadth_member_count,sideways,0.19264798073214537,-0.19264798073214537,276,regression_forecasting,fold_001
advancing_share,sideways,0.07090408804656811,0.07090408804656811,276,regression_forecasting,fold_001
declining_share,sideways,0.08966332799321396,-0.08966332799321396,276,regression_forecasting,fold_001
pct_above_ma20,sideways,0.11524787552013203,-0.11524787552013203,276,regression_forecasting,fold_001
pct_above_ma50,sideways,0.06407104811825853,0.06407104811825853,276,regression_forecasting,fold_001
new_highs_252,sideways,0.019210927219513955,-0.019210927219513955,276,regression_forecasting,fold_001
new_lows_252,sideways,0.02867299033944876,0.02867299033944876,276,regression_forecasting,fold_001
new_high_low_spread,sideways,0.035091675484578644,-0.035091675484578644,276,regression_forecasting,fold_001
up_volume,sideways,0.01248674726541528,0.01248674726541528,276,regression_forecasting,fold_001
down_volume,sideways,0.09283321098284082,-0.09283321098284082,276,regression_forecasting,fold_001
up_down_volume_ratio,sideways,0.06432526553738342,0.06432526553738342,276,regression_forecasting,fold_001
log_return,sideways,0.02863576097944899,-0.02863576097944899,276,regression_forecasting,fold_001
range_5,sideways,0.14076966533319435,-0.14076966533319435,276,regression_forecasting,fold_001
range_20,sideways,0.009993377329257657,0.009993377329257657,276,regression_forecasting,fold_001
roc_60,sideways,0.12237440622906627,-0.12237440622906627,276,regression_forecasting,fold_001
momentum_5,sideways,0.180401824076879,-0.180401824076879,276,regression_forecasting,fold_001
momentum_10,sideways,0.16345337276349242,-0.16345337276349242,276,regression_forecasting,fold_001
momentum_20,sideways,0.236707325851948,-0.236707325851948,276,regression_forecasting,fold_001
dist_ma_5,sideways,0.14114015823205958,-0.14114015823205958,276,regression_forecasting,fold_001
rolling_min_5,sideways,0.17945627271740774,-0.17945627271740774,276,regression_forecasting,fold_001
rolling_max_5,sideways,0.18130402614529728,-0.18130402614529728,276,regression_forecasting,fold_001
dist_ma_20,sideways,0.24948939068449344,-0.24948939068449344,276,regression_forecasting,fold_001
rolling_min_20,sideways,0.16401429164269535,-0.16401429164269535,276,regression_forecasting,fold_001
rolling_max_20,sideways,0.15490689330207127,-0.15490689330207127,276,regression_forecasting,fold_001
dist_ma_60,sideways,0.0978209716260925,-0.0978209716260925,276,regression_forecasting,fold_001
rolling_min_60,sideways,0.1573924521076362,-0.1573924521076362,276,regression_forecasting,fold_001
rolling_max_60,sideways,0.18353225343967705,-0.18353225343967705,276,regression_forecasting,fold_001
sma_20,sideways,0.16922182546147788,-0.16922182546147788,276,regression_forecasting,fold_001
sma_50,sideways,0.16862006771291188,-0.16862006771291188,276,regression_forecasting,fold_001
sma_200,sideways,0.20224452642572402,-0.20224452642572402,276,regression_forecasting,fold_001
ema_12,sideways,0.1857023970934239,-0.1857023970934239,276,regression_forecasting,fold_001
ema_20,sideways,0.19077217359283696,-0.19077217359283696,276,regression_forecasting,fold_001
ema_50,sideways,0.16244974902487638,-0.16244974902487638,276,regression_forecasting,fold_001
close_to_sma_200,sideways,0.07500124153998264,-0.07500124153998264,276,regression_forecasting,fold_001
turnover,sideways,0.03935640897576892,-0.03935640897576892,276,regression_forecasting,fold_001
vroc_5,sideways,0.017226511662351528,-0.017226511662351528,276,regression_forecasting,fold_001
volume_std_5,sideways,0.046221327007568154,-0.046221327007568154,276,regression_forecasting,fold_001
volume_min_5,sideways,0.00787547657158882,0.00787547657158882,276,regression_forecasting,fold_001
volume_max_5,sideways,0.02257144284789626,-0.02257144284789626,276,regression_forecasting,fold_001
turnover_ma_5,sideways,0.04500582497474896,-0.04500582497474896,276,regression_forecasting,fold_001
turnover_ratio_5,sideways,0.0069933462813340135,0.0069933462813340135,276,regression_forecasting,fold_001
vroc_20,sideways,0.0574686663162489,-0.0574686663162489,276,regression_forecasting,fold_001
volume_std_20,sideways,0.02374124620899986,0.02374124620899986,276,regression_forecasting,fold_001
volume_min_20,sideways,0.08831995063169562,0.08831995063169562,276,regression_forecasting,fold_001
volume_max_20,sideways,0.03322853187412141,0.03322853187412141,276,regression_forecasting,fold_001
turnover_ma_20,sideways,0.05608290419517898,0.05608290419517898,276,regression_forecasting,fold_001
turnover_ratio_20,sideways,0.12429143291921194,-0.12429143291921194,276,regression_forecasting,fold_001
vroc_60,sideways,0.06591018973154765,-0.06591018973154765,276,regression_forecasting,fold_001
volume_std_60,sideways,0.019260527280786345,0.019260527280786345,276,regression_forecasting,fold_001
volume_min_60,sideways,0.03664939623523626,0.03664939623523626,276,regression_forecasting,fold_001
volume_max_60,sideways,0.025335410689223643,0.025335410689223643,276,regression_forecasting,fold_001
turnover_ma_60,sideways,0.01279773236808602,0.01279773236808602,276,regression_forecasting,fold_001
turnover_ratio_60,sideways,0.08369583403348742,-0.08369583403348742,276,regression_forecasting,fold_001
volume_spike_zscore_20,sideways,0.14170915751722918,-0.14170915751722918,276,regression_forecasting,fold_001
amihud_20,sideways,0.027685337009429607,-0.027685337009429607,276,regression_forecasting,fold_001
rsi_14,sideways,0.2833966249300925,-0.2833966249300925,276,regression_forecasting,fold_001
macd_line,sideways,0.19438671532696591,-0.19438671532696591,276,regression_forecasting,fold_001
macd_signal,sideways,0.010305082742670934,-0.010305082742670934,276,regression_forecasting,fold_001
macd_hist,sideways,0.1868876471385749,-0.1868876471385749,276,regression_forecasting,fold_001
bb_upper,sideways,0.15177370355325281,-0.15177370355325281,276,regression_forecasting,fold_001
bb_lower,sideways,0.1570689497799361,-0.1570689497799361,276,regression_forecasting,fold_001
bb_width,sideways,0.015484034301433754,0.015484034301433754,276,regression_forecasting,fold_001
bb_percent_b,sideways,0.22271862152691155,-0.22271862152691155,276,regression_forecasting,fold_001
stoch_k_14,sideways,0.1863926807791526,-0.1863926807791526,276,regression_forecasting,fold_001
stoch_d_14,sideways,0.17992512363712926,-0.17992512363712926,276,regression_forecasting,fold_001
adx_14,sideways,0.12466387484286282,-0.12466387484286282,276,regression_forecasting,fold_001
close_lag_1,sideways,0.18637248982659294,-0.18637248982659294,276,regression_forecasting,fold_001
close_lag_2,sideways,0.1709908894782248,-0.1709908894782248,276,regression_forecasting,fold_001
close_lag_3,sideways,0.16206813930871458,-0.16206813930871458,276,regression_forecasting,fold_001
close_lag_5,sideways,0.15987388344486472,-0.15987388344486472,276,regression_forecasting,fold_001
volume_lag_1,sideways,0.015517989819875247,-0.015517989819875247,276,regression_forecasting,fold_001
volume_lag_2,sideways,0.0026549014811633334,-0.0026549014811633334,276,regression_forecasting,fold_001
volume_lag_3,sideways,0.0008399220703105283,0.0008399220703105283,276,regression_forecasting,fold_001
volume_lag_5,sideways,0.03220181848718435,0.03220181848718435,276,regression_forecasting,fold_001
pct_return_lag_1,sideways,0.13865833283185283,-0.13865833283185283,276,regression_forecasting,fold_001
pct_return_lag_2,sideways,0.09221709282918496,-0.09221709282918496,276,regression_forecasting,fold_001
pct_return_lag_3,sideways,0.0713162640484147,-0.0713162640484147,276,regression_forecasting,fold_001
pct_return_lag_5,sideways,0.07257431297478315,-0.07257431297478315,276,regression_forecasting,fold_001
log_return_lag_1,sideways,0.13865833283185283,-0.13865833283185283,276,regression_forecasting,fold_001
log_return_lag_2,sideways,0.09221709282918496,-0.09221709282918496,276,regression_forecasting,fold_001
log_return_lag_3,sideways,0.0713162640484147,-0.0713162640484147,276,regression_forecasting,fold_001
log_return_lag_5,sideways,0.07257431297478315,-0.07257431297478315,276,regression_forecasting,fold_001
rsi_14_lag_1,sideways,0.29007946024366243,-0.29007946024366243,276,regression_forecasting,fold_001
rsi_14_lag_2,sideways,0.23800294664174848,-0.23800294664174848,276,regression_forecasting,fold_001
rsi_14_lag_3,sideways,0.18136152225914828,-0.18136152225914828,276,regression_forecasting,fold_001
rsi_14_lag_5,sideways,0.1110778784187433,-0.1110778784187433,276,regression_forecasting,fold_001
volume_ratio_5,sideways,0.011612767719045094,0.011612767719045094,276,regression_forecasting,fold_001
volume_ratio_20,sideways,0.1125850552760615,-0.1125850552760615,276,regression_forecasting,fold_001
volume_ratio_60,sideways,0.07797706677975857,-0.07797706677975857,276,regression_forecasting,fold_001
close_to_close_return_1d,sideways,0.02863576097944899,-0.02863576097944899,276,regression_forecasting,fold_001
close_return_2d,sideways,0.14983155970148676,-0.14983155970148676,276,regression_forecasting,fold_001
close_return_3d,sideways,0.14083195016792022,-0.14083195016792022,276,regression_forecasting,fold_001
close_return_5d,sideways,0.15736533548186235,-0.15736533548186235,276,regression_forecasting,fold_001
close_return_10d,sideways,0.14785790327277115,-0.14785790327277115,276,regression_forecasting,fold_001
close_return_20d,sideways,0.23195110829987864,-0.23195110829987864,276,regression_forecasting,fold_001
open_to_close_return_1d,sideways,0.07745585815385826,-0.07745585815385826,276,regression_forecasting,fold_001
open_close_spread,sideways,0.09300020819178761,0.09300020819178761,276,regression_forecasting,fold_001
open_close_spread_pct,sideways,0.07745585815385826,0.07745585815385826,276,regression_forecasting,fold_001
overnight_return_1d,sideways,0.05426536256106601,0.05426536256106601,276,regression_forecasting,fold_001
high_low_range,sideways,0.2715675896118941,-0.2715675896118941,276,regression_forecasting,fold_001
high_low_range_pct,sideways,0.1085712328630328,-0.1085712328630328,276,regression_forecasting,fold_001
true_range,sideways,0.2449824065186318,-0.2449824065186318,276,regression_forecasting,fold_001
atr_14,sideways,0.1544785614243812,-0.1544785614243812,276,regression_forecasting,fold_001
