date,target_date,ticker,model_name,prediction_date,horizon,horizon_days,current_close,target_close,actual_return,predicted_return,naive_predicted_return,absolute_error,absolute_error_naive,pct_error,pct_error_naive,predicted_direction,predicted_direction_naive,actual_direction,momentum_predicted_return,absolute_error_momentum,pct_error_momentum,predicted_direction_momentum
2026-03-06,2026-03-06,ACB,lightgbm,2026-01-30,20d,20,24.1,23.3,-0.03319502074688796,-0.018186668768997723,0.0,0.015008351977890237,0.03319502074688796,45.21266033339435,100.0,-1,0,-1,0.004166666666666652,0.03736168741355461,112.55208333333329,1
2026-03-09,2026-03-09,ACB,lightgbm,2026-02-02,20d,20,23.75,21.7,-0.08631578947368423,-0.023532774369914165,0.0,0.06278301510377007,0.08631578947368423,72.73641993729457,100.0,-1,0,-1,-0.01041666666666663,0.0758991228070176,87.93191056910574,-1
2026-03-10,2026-03-10,ACB,lightgbm,2026-02-03,20d,20,23.7,23.15,-0.02320675105485237,-0.018923403903464506,0.0,0.004283347151387864,0.02320675105485237,18.457332270525846,100.0,-1,0,-1,-0.012500000000000067,0.010706751054852304,46.13636363636346,-1
2026-03-11,2026-03-11,ACB,lightgbm,2026-02-04,20d,20,23.6,23.2,-0.016949152542372947,-0.00433166846185645,0.0,0.012617484080516498,0.016949152542372947,74.44315607504704,100.0,-1,0,-1,-0.04259634888438124,0.025647196342008294,151.31845841784835,-1
2026-03-12,2026-03-12,ACB,lightgbm,2026-02-05,20d,20,23.45,23.15,-0.01279317697228144,-0.036964277033489826,0.0,0.024171100061208387,0.01279317697228144,188.93743214511238,100.0,-1,0,-1,-0.044806517311609007,0.03201334033932757,250.23761031907736,-1
2026-03-13,2026-03-13,ACB,lightgbm,2026-02-06,20d,20,23.0,23.45,0.019565217391304346,-0.02406638419553524,0.0,0.04363160158683958,0.019565217391304346,223.00596366606902,100.0,-1,0,1,-0.06313645621181263,0.08270167360311698,422.6974428603757,-1
2026-03-16,2026-03-16,ACB,lightgbm,2026-02-09,20d,20,22.95,23.45,0.02178649237472774,-0.027395466896839964,0.0,0.0491819592715677,0.02178649237472774,225.745193056495,100.0,-1,0,1,-0.09999999999999998,0.12178649237472772,558.9999999999984,-1
2026-03-17,2026-03-17,ACB,lightgbm,2026-02-10,20d,20,23.0,23.75,0.032608695652173836,-0.035032414912394505,0.0,0.06764111056456834,0.032608695652173836,207.43273906467672,100.0,-1,0,1,-0.07630522088353409,0.10891391653570792,334.00267737617173,-1
2026-03-18,2026-03-18,ACB,lightgbm,2026-02-11,20d,20,23.65,23.75,0.0042283298097252064,-0.025123530655872136,0.0,0.029351860465597342,0.0042283298097252064,694.1715000113693,100.0,-1,0,1,-0.04056795131845847,0.04479628112818368,1059.432048681532,-1
2026-03-19,2026-03-19,ACB,lightgbm,2026-02-12,20d,20,23.85,23.6,-0.010482180293501009,-0.02346629531614667,0.0,0.01298411502264566,0.010482180293501009,123.86845731604006,100.0,-1,0,-1,-0.04216867469879504,0.03168649440529403,302.2891566265062,-1
2026-03-20,2026-03-20,ACB,lightgbm,2026-02-13,20d,20,23.85,23.0,-0.03563941299790363,-0.031481273575145435,0.0,0.004158139422758195,0.03563941299790363,11.667250027386206,100.0,-1,0,-1,-0.04024144869215296,0.004602035694249329,12.912770742099564,-1
2026-03-23,2026-03-23,ACB,lightgbm,2026-02-23,20d,20,24.05,22.5,-0.06444906444906451,-0.028960878788575378,0.0,0.03548818566048913,0.06444906444906451,55.06392678288792,100.0,-1,0,-1,-0.04183266932270924,0.02261639512635527,35.091890502506054,-1
2026-03-24,2026-03-24,ACB,lightgbm,2026-02-24,20d,20,24.0,23.1,-0.03749999999999998,-0.024082891373259876,0.0,0.013417108626740101,0.03749999999999998,35.778956337973625,100.0,-1,0,-1,-0.041916167664670656,0.004416167664670678,11.776447105788481,-1
2026-03-25,2026-03-25,ACB,lightgbm,2026-02-25,20d,20,24.45,23.8,-0.026584867075664542,-0.03426224131641218,0.0,0.007677374240747638,0.026584867075664542,28.87873849019697,100.0,-1,0,-1,-0.016096579476861272,0.01048828759880327,39.452097198575494,-1
2026-03-26,2026-03-26,ACB,lightgbm,2026-02-26,20d,20,24.45,23.6,-0.03476482617586907,-0.035034897361913946,0.0,0.0002700711860448776,0.03476482617586907,0.7768518233879138,100.0,-1,0,-1,-0.016096579476861272,0.018668246699007796,53.69866256361663,-1
2026-03-27,2026-03-27,ACB,lightgbm,2026-02-27,20d,20,24.55,23.8,-0.03054989816700615,-0.03320273799182368,0.0,0.002652839824817531,0.03054989816700615,8.683629026569372,100.0,-1,0,-1,-0.019960079840319334,0.010589818326686817,34.66400532268813,-1
2026-03-30,2026-03-30,ACB,lightgbm,2026-03-02,20d,20,23.95,23.75,-0.008350730688935215,-0.012253199222339757,0.0,0.003902468533404542,0.008350730688935215,46.73206068751977,100.0,-1,0,-1,-0.03427419354838712,0.025923462859451907,310.43346774193907,-1
2026-03-31,2026-03-31,ACB,lightgbm,2026-03-03,20d,20,23.5,23.55,0.0021276595744681437,-0.010014078753865363,0.0,0.012141738328333507,0.0021276595744681437,570.6617014316591,100.0,-1,0,1,-0.04858299595141702,0.05071065552588516,2383.400809716537,-1
2026-04-01,2026-04-01,ACB,lightgbm,2026-03-04,20d,20,23.2,23.8,0.02586206896551735,0.004185742295278057,0.0,0.02167632667023929,0.02586206896551735,83.81512979159157,100.0,1,0,1,-0.029288702928870314,0.05515077189438766,213.24965132496473,-1
2026-04-02,2026-04-02,ACB,lightgbm,2026-03-05,20d,20,23.55,23.6,0.002123142250530785,-0.014793224770419017,0.0,0.016916367020949803,0.002123142250530785,796.7608866867358,100.0,-1,0,1,-0.010504201680672232,0.012627343931203017,594.7478991596622,-1
2026-04-03,2026-04-03,ACB,lightgbm,2026-03-06,20d,20,23.3,23.5,0.008583690987124415,0.0017458528650480956,0.0,0.006837838122076319,0.008583690987124415,79.66081412218958,100.0,1,0,1,-0.03319502074688796,0.041778711734012375,486.7219917012469,-1
2026-04-06,2026-04-06,ACB,lightgbm,2026-03-09,20d,20,21.7,23.25,0.0714285714285714,0.059209181716166924,0.0,0.012219389712404473,0.0714285714285714,17.10714559736627,100.0,1,0,1,-0.08631578947368423,0.15774436090225563,220.842105263158,-1
2026-04-07,2026-04-07,ACB,lightgbm,2026-03-10,20d,20,23.15,23.2,0.002159827213823018,0.02555106038391812,0.0,0.023391233170095102,0.002159827213823018,1083.0140957753413,100.0,1,0,1,-0.02320675105485237,0.025366578268675388,1174.4725738396032,-1
2026-04-08,2026-04-08,ACB,lightgbm,2026-03-11,20d,20,23.2,24.1,0.03879310344827602,0.011969371123072838,0.0,0.026823732325203187,0.03879310344827602,69.14562110496793,100.0,1,0,1,-0.016949152542372947,0.05574225599064897,143.69114877589453,-1
2026-04-09,2026-04-09,ACB,lightgbm,2026-03-12,20d,20,23.15,23.85,0.030237580993520696,0.007814278763027694,0.0,0.022423302230493002,0.030237580993520696,74.15706380513,100.0,1,0,1,-0.01279317697228144,0.043030757965802136,142.3088638440448,-1
2026-04-10,2026-04-10,ACB,lightgbm,2026-03-13,20d,20,23.45,23.85,0.017057569296375252,-0.024940295278060395,0.0,0.04199786457443565,0.017057569296375252,246.2124810676292,100.0,-1,0,1,0.019565217391304346,0.0025076480949290936,14.701086956521822,1
2026-01-05,2026-01-05,ACB,xgboost,2025-12-04,20d,20,24.9,24.0,-0.036144578313252906,-0.017220111563801765,0.0,0.01892446674945114,0.036144578313252906,52.35769134014831,100.0,-1,0,-1,-0.015810276679842028,0.02033430163341088,56.25823451910359,-1
2026-01-06,2026-01-06,ACB,xgboost,2025-12-05,20d,20,24.35,24.0,-0.014373716632443578,-0.0023204097524285316,0.0,0.012053306880015047,0.014373716632443578,83.85657786524727,100.0,-1,0,-1,-0.02208835341365456,0.007714636781210982,53.67183017785337,-1
2026-01-07,2026-01-07,ACB,xgboost,2025-12-08,20d,20,24.2,24.65,0.018595041322313932,-0.003178997430950403,0.0,0.021774038753264335,0.018595041322313932,117.09594173977784,100.0,-1,0,1,-0.024193548387096864,0.042788589709410796,230.10752688172172,-1
2026-01-08,2026-01-08,ACB,xgboost,2025-12-09,20d,20,24.1,24.55,0.018672199170124415,-0.006412107963114977,0.0,0.025084307133239392,0.018672199170124415,134.34040042468257,100.0,-1,0,1,-0.030181086519114664,0.04885328568923908,261.63648558014796,-1
2026-01-09,2026-01-09,ACB,xgboost,2025-12-10,20d,20,24.1,24.55,0.018672199170124415,0.0005522664287127554,0.0,0.01811993274141166,0.018672199170124415,97.04230645956056,100.0,1,0,1,-0.04365079365079361,0.06232299282091802,333.7742504409177,-1
2026-01-12,2026-01-12,ACB,xgboost,2025-12-11,20d,20,23.95,25.5,0.06471816283924836,0.0045891073532402515,0.0,0.06012905548600811,0.06471816283924836,92.90908896063844,100.0,1,0,1,-0.045816733067729154,0.11053489590697751,170.7942423852977,-1
2026-01-13,2026-01-13,ACB,xgboost,2025-12-12,20d,20,23.5,24.9,0.05957446808510625,-0.004903898574411869,0.0,0.06447836665951812,0.05957446808510625,108.23154403561995,100.0,-1,0,1,-0.05811623246492981,0.11769070055003605,197.5522473518467,-1
2026-01-14,2026-01-14,ACB,xgboost,2025-12-15,20d,20,23.55,24.65,0.04670912951167727,-0.015008886344730854,0.0,0.061718015856408126,0.04670912951167727,132.1326612198556,100.0,-1,0,1,-0.06361829025844923,0.1103274197701265,236.20097596240726,-1
2026-01-15,2026-01-15,ACB,xgboost,2025-12-16,20d,20,24.0,24.9,0.03749999999999987,-0.008128423243761063,0.0,0.04562842324376093,0.03749999999999987,121.67579531669624,100.0,-1,0,1,-0.043824701195219196,0.08132470119521906,216.86586985391827,-1
2026-01-16,2026-01-16,ACB,xgboost,2025-12-17,20d,20,24.0,24.85,0.03541666666666665,-0.002527849981561303,0.0,0.037944516648227955,0.03541666666666665,107.13745877146721,100.0,-1,0,1,-0.036144578313252906,0.07156124497991956,202.05527994330237,-1
2026-01-19,2026-01-19,ACB,xgboost,2025-12-18,20d,20,23.85,25.1,0.052410901467505155,0.0013326439075171947,0.0,0.05107825755998796,0.052410901467505155,97.45731542445719,100.0,1,0,1,-0.03830645161290325,0.0907173530804084,173.08870967741953,-1
2026-01-20,2026-01-20,ACB,xgboost,2025-12-19,20d,20,23.9,25.05,0.048117154811715634,0.005079201888293028,0.0,0.04303795292342261,0.048117154811715634,89.44409346693887,100.0,1,0,1,-0.03238866396761142,0.08050581877932705,167.31209294138353,-1
2026-01-21,2026-01-21,ACB,xgboost,2025-12-22,20d,20,24.3,24.85,0.02263374485596703,-0.008231773041188717,0.0,0.030865517897155748,0.02263374485596703,136.3694699819793,100.0,-1,0,1,-0.012195121951219523,0.034828866807186554,153.8802660753882,-1
2026-01-22,2026-01-22,ACB,xgboost,2025-12-23,20d,20,24.2,24.85,0.026859504132231482,0.002395682968199253,0.0,0.02446382116403223,0.026859504132231482,91.08068802608896,100.0,1,0,1,0.0,0.026859504132231482,100.0,0
2026-01-23,2026-01-23,ACB,xgboost,2025-12-24,20d,20,24.3,25.05,0.030864197530864113,-0.005193760152906179,0.0,0.03605795768377029,0.030864197530864113,116.82778289541606,100.0,-1,0,1,0.004132231404958775,0.026731966125905338,86.61157024793353,1
2026-01-26,2026-01-26,ACB,xgboost,2025-12-25,20d,20,24.0,24.8,0.03333333333333344,0.005040583200752735,0.0,0.028292750132580702,0.03333333333333344,84.87825039774184,100.0,1,0,1,-0.014373716632443578,0.047707049965777015,143.1211498973306,-1
2026-01-27,2026-01-27,ACB,xgboost,2025-12-26,20d,20,23.9,24.7,0.03347280334728042,0.0017534004291519523,0.0,0.03171940291812847,0.03347280334728042,94.76171621790856,100.0,1,0,1,-0.01443298969072171,0.04790579303800213,143.118556701031,-1
2026-01-28,2026-01-28,ACB,xgboost,2025-12-29,20d,20,24.0,23.9,-0.004166666666666763,0.0053984057158231735,0.0,0.009565072382489936,0.004166666666666763,229.56173717975318,100.0,1,0,-1,0.0,0.004166666666666763,100.0,0
2026-01-29,2026-01-29,ACB,xgboost,2025-12-30,20d,20,24.1,23.8,-0.012448132780083054,0.0022946454118937254,0.0,0.01474277819197678,0.012448132780083054,118.43365147554617,100.0,1,0,-1,0.006263048016701633,0.018711180796784688,150.31315240083617,1
2026-01-30,2026-01-30,ACB,xgboost,2025-12-31,20d,20,24.0,24.1,0.004166666666666652,0.004632246680557728,0.0,0.00046558001389107595,0.004166666666666652,11.173920333385864,100.0,1,0,1,-0.018404907975460127,0.02257157464212678,541.7177914110447,-1
2026-02-02,2026-02-02,ACB,xgboost,2026-01-05,20d,20,24.0,23.75,-0.01041666666666663,0.011310765519738197,0.0,0.021727432186404827,0.01041666666666663,208.5833489894871,100.0,1,0,-1,-0.036144578313252906,0.025727911646586277,246.98795180722914,-1
2026-02-03,2026-02-03,ACB,xgboost,2026-01-06,20d,20,24.0,23.7,-0.012500000000000067,0.018683159723877907,0.0,0.031183159723877973,0.012500000000000067,249.46527779102246,100.0,1,0,-1,-0.014373716632443578,0.0018737166324435117,14.989733059548014,-1
2026-02-04,2026-02-04,ACB,xgboost,2026-01-07,20d,20,24.65,23.6,-0.04259634888438124,-0.011146566830575466,0.0,0.031449782053805775,0.04259634888438124,73.8321073929823,100.0,-1,0,-1,0.018595041322313932,0.06119139020669517,143.65407319952757,1
2026-02-05,2026-02-05,ACB,xgboost,2026-01-08,20d,20,24.55,23.45,-0.044806517311609007,-0.008576230145990849,0.0,0.03623028716561816,0.044806517311609007,80.85941362872045,100.0,-1,0,-1,0.018672199170124415,0.06347871648173342,141.672953602414,1
2026-02-06,2026-02-06,ACB,xgboost,2026-01-09,20d,20,24.55,23.0,-0.06313645621181263,-0.025728167966008186,0.0,0.037408288245804444,0.06313645621181263,59.249901705451556,100.0,-1,0,-1,0.018672199170124415,0.08180865538193705,129.57435416945512,1
2026-02-09,2026-02-09,ACB,xgboost,2026-01-12,20d,20,25.5,22.95,-0.09999999999999998,-0.06623053550720215,0.0,0.03376946449279783,0.09999999999999998,33.76946449279784,100.0,-1,0,-1,0.06471816283924836,0.16471816283924834,164.71816283924838,1
2026-02-10,2026-02-10,ACB,xgboost,2026-01-13,20d,20,24.9,23.0,-0.07630522088353409,-0.06011581793427467,0.0,0.016189402949259413,0.07630522088353409,21.216638601924192,100.0,-1,0,-1,0.05957446808510625,0.13587968896864033,178.07390817469192,1
2026-02-11,2026-02-11,ACB,xgboost,2026-01-14,20d,20,24.65,23.65,-0.04056795131845847,-0.04442676901817322,0.0,0.003858817699714745,0.04056795131845847,9.511985629796833,100.0,-1,0,-1,0.04670912951167727,0.08727708083013574,215.1380042462843,1
2026-02-12,2026-02-12,ACB,xgboost,2026-01-15,20d,20,24.9,23.85,-0.04216867469879504,-0.052690643817186356,0.0,0.010521969118391317,0.04216867469879504,24.95209819504235,100.0,-1,0,-1,0.03749999999999987,0.0796686746987949,188.9285714285714,1
2026-02-13,2026-02-13,ACB,xgboost,2026-01-16,20d,20,24.85,23.85,-0.04024144869215296,-0.04458405822515488,0.0,0.004342609533001918,0.04024144869215296,10.791384689509755,100.0,-1,0,-1,0.03541666666666665,0.07565811535881961,188.01041666666654,1
2026-02-23,2026-02-23,ACB,xgboost,2026-01-19,20d,20,25.1,24.05,-0.04183266932270924,-0.046018026769161224,0.0,0.004185357446451987,0.04183266932270924,10.004997324375685,100.0,-1,0,-1,0.052410901467505155,0.09424357079021439,225.28701207946446,1
2026-02-24,2026-02-24,ACB,xgboost,2026-01-20,20d,20,25.05,24.0,-0.041916167664670656,-0.038209568709135056,0.0,0.0037065989555356005,0.041916167664670656,8.842886079634933,100.0,-1,0,-1,0.048117154811715634,0.09003332247638629,214.79378362223588,1
2026-02-25,2026-02-25,ACB,xgboost,2026-01-21,20d,20,24.85,24.45,-0.016096579476861272,-0.027722913771867752,0.0,0.01162633429500648,0.016096579476861272,72.22860180772727,100.0,-1,0,-1,0.02263374485596703,0.0387303243328283,240.61213991769426,1
2026-02-26,2026-02-26,ACB,xgboost,2026-01-22,20d,20,24.85,24.45,-0.016096579476861272,-0.01967806927859783,0.0,0.0035814898017365593,0.016096579476861272,22.250005393288227,100.0,-1,0,-1,0.026859504132231482,0.042956083609092754,266.864669421487,1
2026-02-27,2026-02-27,ACB,xgboost,2026-01-23,20d,20,25.05,24.55,-0.019960079840319334,-0.020200088620185852,0.0,0.00024000877986651847,0.019960079840319334,1.2024439871312593,100.0,-1,0,-1,0.030864197530864113,0.050824277371183446,254.6296296296294,1
2026-03-02,2026-03-02,ACB,xgboost,2026-01-26,20d,20,24.8,23.95,-0.03427419354838712,-0.018186450004577637,0.0,0.016087743543809485,0.03427419354838712,46.938357633702935,100.0,-1,0,-1,0.03333333333333344,0.06760752688172056,197.25490196078454,1
2026-03-03,2026-03-03,ACB,xgboost,2026-01-27,20d,20,24.7,23.5,-0.04858299595141702,-0.0070215994492173195,0.0,0.0415613965021997,0.04858299595141702,85.54720780036102,100.0,-1,0,-1,0.03347280334728042,0.08205579929869744,168.89818688981885,1
2026-03-04,2026-03-04,ACB,xgboost,2026-01-28,20d,20,23.9,23.2,-0.029288702928870314,0.0014470568858087063,0.0,0.03073575981467902,0.029288702928870314,104.94066565297544,100.0,1,0,-1,-0.004166666666666763,0.02512203626220355,85.7738095238092,-1
2026-03-05,2026-03-05,ACB,xgboost,2026-01-29,20d,20,23.8,23.55,-0.010504201680672232,0.009047968313097954,0.0,0.019552169993770185,0.010504201680672232,186.1366583406928,100.0,1,0,-1,-0.012448132780083054,0.0019439310994108228,18.5062240663911,-1
2026-03-06,2026-03-06,ACB,xgboost,2026-01-30,20d,20,24.1,23.3,-0.03319502074688796,-0.0016076769679784775,0.0,0.03158734377890948,0.03319502074688796,95.15687313396484,100.0,-1,0,-1,0.004166666666666652,0.03736168741355461,112.55208333333329,1
2026-03-09,2026-03-09,ACB,xgboost,2026-02-02,20d,20,23.75,21.7,-0.08631578947368423,0.004059458617120981,0.0,0.09037524809080522,0.08631578947368423,104.70303132471332,100.0,1,0,-1,-0.01041666666666663,0.0758991228070176,87.93191056910574,-1
2026-03-10,2026-03-10,ACB,xgboost,2026-02-03,20d,20,23.7,23.15,-0.02320675105485237,-0.0069646285846829414,0.0,0.01624212247016943,0.02320675105485237,69.98878228054811,100.0,-1,0,-1,-0.012500000000000067,0.010706751054852304,46.13636363636346,-1
2026-03-11,2026-03-11,ACB,xgboost,2026-02-04,20d,20,23.6,23.2,-0.016949152542372947,-0.00396854430437088,0.0,0.012980608238002067,0.016949152542372947,76.58558860421189,100.0,-1,0,-1,-0.04259634888438124,0.025647196342008294,151.31845841784835,-1
2026-03-12,2026-03-12,ACB,xgboost,2026-02-05,20d,20,23.45,23.15,-0.01279317697228144,-0.026071295142173767,0.0,0.013278118169892328,0.01279317697228144,103.79062369465845,100.0,-1,0,-1,-0.044806517311609007,0.03201334033932757,250.23761031907736,-1
2026-03-13,2026-03-13,ACB,xgboost,2026-02-06,20d,20,23.0,23.45,0.019565217391304346,-0.013468638993799686,0.0,0.03303385638510403,0.019565217391304346,168.83971041275396,100.0,-1,0,1,-0.06313645621181263,0.08270167360311698,422.6974428603757,-1
2026-03-16,2026-03-16,ACB,xgboost,2026-02-09,20d,20,22.95,23.45,0.02178649237472774,-0.012289755046367645,0.0,0.034076247421095385,0.02178649237472774,156.4099756628273,100.0,-1,0,1,-0.09999999999999998,0.12178649237472772,558.9999999999984,-1
2026-03-17,2026-03-17,ACB,xgboost,2026-02-10,20d,20,23.0,23.75,0.032608695652173836,-0.020547881722450256,0.0,0.05315657737462409,0.032608695652173836,163.01350394884759,100.0,-1,0,1,-0.07630522088353409,0.10891391653570792,334.00267737617173,-1
2026-03-18,2026-03-18,ACB,xgboost,2026-02-11,20d,20,23.65,23.75,0.0042283298097252064,-0.007739655673503876,0.0,0.011967985483229082,0.0042283298097252064,283.04285667836456,100.0,-1,0,1,-0.04056795131845847,0.04479628112818368,1059.432048681532,-1
2026-03-19,2026-03-19,ACB,xgboost,2026-02-12,20d,20,23.85,23.6,-0.010482180293501009,-0.02074377052485943,0.0,0.01026159023135842,0.010482180293501009,97.89557080715969,100.0,-1,0,-1,-0.04216867469879504,0.03168649440529403,302.2891566265062,-1
2026-03-20,2026-03-20,ACB,xgboost,2026-02-13,20d,20,23.85,23.0,-0.03563941299790363,-0.029250100255012512,0.0,0.006389312742891118,0.03563941299790363,17.92765987270034,100.0,-1,0,-1,-0.04024144869215296,0.004602035694249329,12.912770742099564,-1
2026-03-23,2026-03-23,ACB,xgboost,2026-02-23,20d,20,24.05,22.5,-0.06444906444906451,-0.029978925362229347,0.0,0.03447013908683516,0.06444906444906451,53.48431258312161,100.0,-1,0,-1,-0.04183266932270924,0.02261639512635527,35.091890502506054,-1
2026-03-24,2026-03-24,ACB,xgboost,2026-02-24,20d,20,24.0,23.1,-0.03749999999999998,-0.038162995129823685,0.0,0.0006629951298237069,0.03749999999999998,1.7679870128632196,100.0,-1,0,-1,-0.041916167664670656,0.004416167664670678,11.776447105788481,-1
2026-03-25,2026-03-25,ACB,xgboost,2026-02-25,20d,20,24.45,23.8,-0.026584867075664542,-0.02880234643816948,0.0,0.002217479362504937,0.026584867075664542,8.341133909730134,100.0,-1,0,-1,-0.016096579476861272,0.01048828759880327,39.452097198575494,-1
2026-03-26,2026-03-26,ACB,xgboost,2026-02-26,20d,20,24.45,23.6,-0.03476482617586907,-0.029762178659439087,0.0,0.005002647516429981,0.03476482617586907,14.389968444319203,100.0,-1,0,-1,-0.016096579476861272,0.018668246699007796,53.69866256361663,-1
